"iid","gender","match","samerace","race","goal","dec","attr","intel","prob","met","agediff"
198,0,0,0,4,2,0,5,5,4,2,3
198,0,0,0,4,2,0,3,8,2,2,2
198,0,0,1,4,2,0,3,6,3,2,4
198,0,0,0,4,2,0,2,4,2,2,4
198,0,0,0,4,2,0,4,4,3,2,5
198,0,0,0,4,2,0,4,5,4,2,9
198,0,0,0,4,2,0,4,7,4,2,5
198,0,0,0,4,2,0,8,7,4,2,0
198,0,0,0,4,2,0,5,5,4,1,3
198,0,0,1,4,2,0,8,8,6,2,1
198,0,0,0,4,2,0,6,8,4,2,5
198,0,0,0,4,2,0,5,5,6,2,19
198,0,0,0,4,2,0,5,5,4,2,7
198,0,0,0,4,2,0,4,4,1,2,8
198,0,0,1,4,2,0,4,6,5,2,6
199,0,0,1,2,4,0,2,10,8,2,7
199,0,1,0,2,4,1,6,8,8,2,4
199,0,0,1,2,4,0,1,6,7,2,3
199,0,1,1,2,4,1,9,9,6,2,4
199,0,0,1,2,4,1,4,9,8,2,6
199,0,1,1,2,4,1,9,10,9,2,4
199,0,0,0,2,4,0,2,8,9,2,5
199,0,1,0,2,4,1,5,9,9,2,3
199,0,0,1,2,4,0,2,9,NA,2,3
199,0,0,1,2,4,0,2,10,8,2,2
199,0,0,1,2,4,0,3,10,6,2,2
199,0,0,0,2,4,1,7,8,9,2,2
199,0,1,1,2,4,1,8,8,6,2,7
199,0,0,1,2,4,0,4,10,8,2,4
199,0,0,0,2,4,0,5,9,8,2,6
199,0,0,1,2,4,0,2,10,3,2,2
199,0,0,1,2,4,0,2,4,8,2,12
199,0,0,0,2,4,0,3,3,7,2,0
199,0,0,1,2,4,0,2,7,3,2,1
199,0,0,0,2,4,0,8,10,9,2,1
200,0,0,1,2,1,0,7,10,6,2,2
200,0,0,0,2,1,0,6,8,6,1,1
200,0,0,1,2,1,0,3,7,6,2,2
200,0,1,1,2,1,1,8,10,6,2,1
200,0,0,1,2,1,0,6,9,5,2,1
200,0,0,1,2,1,0,7,8,6,2,1
200,0,0,0,2,1,0,6,9,6,2,0
200,0,0,0,2,1,0,7,8,6,2,2
200,0,0,1,2,1,0,3,10,6,2,2
200,0,0,1,2,1,0,6,8,6,2,3
200,0,1,1,2,1,1,7,9,6,2,7
200,0,0,0,2,1,0,7,8,6,2,3
200,0,0,1,2,1,0,7,8,6,2,2
200,0,0,1,2,1,0,7,7,5,2,1
200,0,0,0,2,1,0,5,9,6,2,1
200,0,1,1,2,1,1,7,8,2,2,3
200,0,0,1,2,1,0,8,NA,2,2,17
200,0,0,0,2,1,0,5,8,4,2,5
200,0,0,1,2,1,0,5,7,6,2,6
200,0,0,0,2,1,0,NA,NA,NA,NA,4
201,0,0,1,2,1,0,7,8,5,2,2
201,0,0,0,2,1,0,7,8,6,2,1
201,0,0,1,2,1,0,3,8,6,2,2
201,0,0,1,2,1,1,7,10,5,2,1
201,0,0,1,2,1,0,2,NA,1,2,1
201,0,0,1,2,1,0,7,NA,NA,2,1
201,0,0,0,2,1,0,3,8,3,2,0
201,0,0,0,2,1,0,7,7,6,2,2
201,0,0,1,2,1,0,1,NA,NA,2,2
201,0,0,1,2,1,0,6,9,5,2,3
201,0,0,1,2,1,0,4,8,4,2,7
201,0,0,0,2,1,0,5,8,5,2,3
201,0,0,1,2,1,1,9,8,6,2,2
201,0,0,1,2,1,0,6,7,5,2,1
201,0,0,0,2,1,0,5,8,5,2,1
201,0,0,1,2,1,0,7,8,6,2,3
201,0,1,1,2,1,1,8,8,8,2,17
201,0,0,0,2,1,0,8,8,4,2,5
201,0,0,1,2,1,0,4,8,6,2,6
201,0,0,0,2,1,0,4,8,5,2,4
202,0,0,1,2,2,0,7,8,7,2,1
202,0,0,0,2,2,0,7,7,5,2,4
202,0,0,1,2,2,0,5,7,6,2,5
202,0,1,1,2,2,1,9,9,6,2,4
202,0,0,1,2,2,0,6,9,5,2,2
202,0,0,1,2,2,0,8,9,3,2,4
202,0,0,0,2,2,0,5,9,3,2,3
202,0,0,0,2,2,0,6,9,4,2,5
202,0,0,1,2,2,0,2,10,2,1,5
202,0,0,1,2,2,0,8,9,5,2,6
202,0,0,1,2,2,0,4,9,3,2,10
202,0,0,0,2,2,0,7,9,6,2,6
202,0,0,1,2,2,1,9,8,5,2,1
202,0,0,1,2,2,0,8,8,4,2,4
202,0,0,0,2,2,0,4,9,4,2,2
202,0,0,1,2,2,1,9,9,6,2,6
202,0,0,1,2,2,0,5,8,6,2,20
202,0,0,0,2,2,0,6,8,3,2,8
202,0,0,1,2,2,0,7,9,6,2,9
202,0,1,0,2,2,1,7,8,6,2,7
203,0,0,1,2,6,0,3,7,6,2,1
203,0,0,0,2,6,0,7,6,8,2,4
203,0,0,1,2,6,0,2,6,7,2,5
203,0,0,1,2,6,0,10,9,9,2,4
203,0,0,1,2,6,0,7,10,7,2,2
203,0,0,1,2,6,0,8,9,8,2,4
203,0,0,0,2,6,0,3,9,8,2,3
203,0,0,0,2,6,0,3,8,7,2,5
203,0,0,1,2,6,0,3,10,3,1,5
203,0,0,1,2,6,0,5,8,7,2,6
203,0,0,1,2,6,0,4,9,7,2,10
203,0,0,0,2,6,0,6,8,8,2,6
203,0,0,1,2,6,0,10,8,9,2,1
203,0,0,1,2,6,0,8,8,8,2,4
203,0,0,0,2,6,0,6,10,8,2,2
203,0,0,1,2,6,0,8,9,9,2,6
203,0,0,1,2,6,0,4,6,5,2,20
203,0,0,0,2,6,0,5,8,8,2,8
203,0,0,1,2,6,0,5,8,7,2,9
203,0,0,0,2,6,0,6,9,10,2,7
204,0,0,1,2,3,0,5,7,6,2,3
204,0,0,0,2,3,0,7,9,2,1,0
204,0,0,1,2,3,0,3,10,1,1,1
204,0,0,1,2,3,1,9,10,8,2,0
204,0,0,1,2,3,0,5,9,9,2,2
204,0,0,1,2,3,0,7,9,6,2,0
204,0,0,0,2,3,0,4,9,8,2,1
204,0,0,0,2,3,0,4,9,7,2,1
204,0,0,1,2,3,0,1,8,5,2,1
204,0,0,1,2,3,0,6,7,7,2,2
204,0,0,1,2,3,0,5,7,6,2,6
204,0,0,0,2,3,0,7,8,10,1,2
204,0,0,1,2,3,1,9,8,4,1,3
204,0,0,1,2,3,0,7,6,5,1,0
204,0,0,0,2,3,0,2,5,8,2,2
204,0,0,1,2,3,0,8,8,7,2,2
204,0,0,1,2,3,0,6,7,9,2,16
204,0,0,0,2,3,0,7,9,8,2,4
204,0,0,1,2,3,0,6,8,9,2,5
204,0,0,0,2,3,0,6,9,5,2,3
205,0,0,1,2,1,0,5,7,6,2,0
205,0,0,0,2,1,0,10,8,5,2,3
205,0,0,1,2,1,0,2,4,2,2,4
205,0,0,1,2,1,1,10,10,7,2,3
205,0,0,1,2,1,0,5,8,6,2,1
205,0,0,1,2,1,0,6,6,4,2,3
205,0,1,0,2,1,1,8,8,7,2,2
205,0,1,0,2,1,1,8,8,7,2,4
205,0,0,1,2,1,0,3,10,8,2,4
205,0,0,1,2,1,0,6,6,2,2,5
205,0,0,1,2,1,1,10,10,8,2,9
205,0,0,0,2,1,0,6,8,5,2,5
205,0,0,1,2,1,0,9,6,2,2,0
205,0,0,1,2,1,0,2,5,2,2,3
205,0,0,0,2,1,0,5,9,6,2,1
205,0,0,1,2,1,0,10,6,2,2,5
205,0,0,1,2,1,0,5,6,4,2,19
205,0,0,0,2,1,0,4,5,2,2,7
205,0,0,1,2,1,0,6,6,6,2,8
205,0,0,0,2,1,0,6,7,7,2,6
206,0,0,0,1,1,0,5,7,4,2,8
206,0,0,0,1,1,1,7,7,7,2,5
206,0,0,0,1,1,1,2,8,7,2,4
206,0,0,0,1,1,0,9,9,7,2,5
206,0,1,0,1,1,1,7,7,7,2,7
206,0,0,0,1,1,1,7,7,5,2,5
206,0,1,0,1,1,1,9,10,9,1,6
206,0,1,0,1,1,1,8,8,7,2,4
206,0,0,0,1,1,1,4,10,7,2,4
206,0,1,0,1,1,1,8,8,5,2,3
206,0,1,0,1,1,1,7,7,7,2,1
206,0,1,0,1,1,1,4,9,7,2,3
206,0,0,0,1,1,1,7,7,5,2,8
206,0,0,0,1,1,1,8,8,7,2,5
206,0,0,0,1,1,0,7,9,6,2,7
206,0,0,0,1,1,1,8,8,8,2,3
206,0,1,0,1,1,1,7,7,5,2,11
206,0,0,0,1,1,1,7,7,7,2,1
206,0,0,0,1,1,1,4,7,7,7,0
206,0,1,0,1,1,1,1,7,7,2,2
207,0,0,1,2,1,0,4,6,8,2,0
207,0,0,0,2,1,0,6,10,9,2,3
207,0,0,1,2,1,0,3,8,9,2,4
207,0,0,1,2,1,0,7,10,7,2,3
207,0,0,1,2,1,0,6,8,9,2,1
207,0,1,1,2,1,1,9,9,9,2,3
207,0,0,0,2,1,0,7,10,9,2,2
207,0,0,0,2,1,0,6,9,8,2,4
207,0,0,1,2,1,0,1,1,1,2,4
207,0,0,1,2,1,0,3,7,9,2,5
207,0,0,1,2,1,0,4,7,9,NA,9
207,0,0,0,2,1,0,7,7,9,2,5
207,0,1,1,2,1,1,10,9,10,2,0
207,0,1,1,2,1,1,8,7,9,2,3
207,0,0,0,2,1,0,6,8,7,2,1
207,0,0,1,2,1,0,7,9,9,2,5
207,0,0,1,2,1,0,4,6,9,2,19
207,0,0,0,2,1,0,4,4,9,2,7
207,0,0,1,2,1,0,4,6,8,2,8
207,0,0,0,2,1,0,9,8,9,2,6
208,0,0,0,1,2,0,5,8,5,2,2
208,0,1,0,1,2,1,10,10,10,1,1
208,0,0,0,1,2,0,5,10,5,NA,2
208,0,1,0,1,2,1,6,8,5,2,1
208,0,0,0,1,2,0,5,10,5,NA,1
208,0,1,0,1,2,1,8,9,5,2,1
208,0,1,0,1,2,1,5,10,5,2,0
208,0,0,0,1,2,0,5,10,5,2,2
208,0,0,0,1,2,0,5,10,5,2,2
208,0,0,0,1,2,0,5,5,5,NA,3
208,0,1,0,1,2,1,10,10,10,1,7
208,0,0,0,1,2,0,5,8,7,2,3
208,0,1,0,1,2,1,9,9,5,2,2
208,0,1,0,1,2,1,8,9,9,2,1
208,0,0,0,1,2,0,5,8,5,2,1
208,0,1,0,1,2,1,8,8,5,2,3
208,0,1,0,1,2,1,9,9,9,2,17
208,0,1,0,1,2,1,5,9,5,2,5
208,0,0,0,1,2,0,5,9,5,2,6
208,0,1,0,1,2,1,6,8,5,2,4
209,0,0,0,1,3,0,6,5,NA,NA,5
209,0,0,0,1,3,0,8,8,NA,NA,2
209,0,0,0,1,3,0,5,7,5,2,1
209,0,0,0,1,3,0,6,9,NA,NA,2
209,0,0,0,1,3,0,5,5,1,2,4
209,0,0,0,1,3,0,6,NA,NA,NA,2
209,0,0,0,1,3,0,5,6,NA,NA,3
209,0,0,0,1,3,0,8,9,NA,NA,1
209,0,0,0,1,3,0,3,7,NA,NA,1
209,0,0,0,1,3,0,5,5,NA,NA,0
209,0,0,0,1,3,0,7,10,5,2,4
209,0,0,0,1,3,0,5,8,NA,2,0
209,0,0,0,1,3,0,8,8,NA,NA,5
209,0,0,0,1,3,0,8,8,5,NA,2
209,0,0,0,1,3,0,5,7,NA,NA,4
209,0,0,0,1,3,0,8,8,NA,NA,0
209,0,0,0,1,3,0,5,7,4,2,14
209,0,0,0,1,3,0,8,8,NA,NA,2
209,0,0,0,1,3,0,5,NA,NA,NA,3
209,0,0,0,1,3,0,5,7,NA,NA,1
210,0,1,1,2,2,1,7,4,7,2,6
210,0,1,0,2,2,1,7,8,6,2,3
210,0,0,1,2,2,0,1,1,NA,2,2
210,0,0,1,2,2,0,9,9,3,2,3
210,0,0,1,2,2,0,6,NA,1,2,5
210,0,0,1,2,2,1,9,5,7,2,3
210,0,0,0,2,2,0,5,10,NA,2,4
210,0,0,0,2,2,0,5,8,2,2,2
210,0,0,1,2,2,0,3,9,2,2,2
210,0,0,1,2,2,0,4,8,7,2,1
210,0,0,1,2,2,0,7,10,NA,2,3
210,0,0,0,2,2,1,7,10,NA,2,1
210,0,0,1,2,2,1,10,8,5,2,6
210,0,0,1,2,2,0,6,5,5,2,3
210,0,0,0,2,2,0,5,NA,NA,2,5
210,0,1,1,2,2,1,10,9,5,2,1
210,0,0,1,2,2,0,8,NA,NA,2,13
210,0,0,0,2,2,0,5,3,5,2,1
210,0,0,1,2,2,0,3,9,NA,2,2
210,0,0,0,2,2,0,4,2,9,2,0
211,0,0,1,2,2,0,6,10,6,2,5
211,0,0,0,2,2,0,4,8,5,2,2
211,0,0,1,2,2,0,4,10,7,2,1
211,0,0,1,2,2,0,5,9,5,2,2
211,0,0,1,2,2,0,3,10,5,2,4
211,0,1,1,2,2,1,6,9,8,1,2
211,0,0,0,2,2,0,6,10,7,1,3
211,0,0,0,2,2,0,6,10,7,1,1
211,0,0,1,2,2,0,4,10,6,2,1
211,0,0,1,2,2,0,5,9,6,2,0
211,0,0,1,2,2,0,5,9,8,2,4
211,0,0,0,2,2,0,7,8,7,2,0
211,0,0,1,2,2,1,10,8,7,2,5
211,0,0,1,2,2,1,7,8,7,2,2
211,0,0,0,2,2,0,7,10,7,2,4
211,0,0,1,2,2,0,7,9,6,2,0
211,0,1,1,2,2,1,6,8,9,1,14
211,0,0,0,2,2,0,7,9,7,1,2
211,0,0,1,2,2,0,5,10,7,1,3
211,0,0,0,2,2,0,5,7,7,2,1
212,0,0,0,3,1,0,6,8,5,2,4
212,0,1,0,3,1,1,7,8,7,2,1
212,0,0,0,3,1,0,6,8,6,2,0
212,0,1,0,3,1,1,7,10,7,2,1
212,0,0,0,3,1,0,6,7,5,2,3
212,0,1,0,3,1,1,8,9,7,2,1
212,0,0,0,3,1,0,6,7,6,2,2
212,0,1,0,3,1,1,7,8,7,2,0
212,0,0,0,3,1,0,5,8,6,2,0
212,0,0,0,3,1,0,6,8,6,2,1
212,0,1,0,3,1,1,7,8,6,2,5
212,0,0,1,3,1,1,7,8,6,2,1
212,0,1,0,3,1,1,8,8,7,2,4
212,0,0,0,3,1,1,8,8,6,2,1
212,0,1,0,3,1,1,6,10,8,2,3
212,0,0,0,3,1,1,7,9,7,2,1
212,0,0,0,3,1,0,6,6,6,2,15
212,0,1,1,3,1,1,7,7,10,1,3
212,0,0,0,3,1,0,6,7,6,2,4
212,0,1,0,3,1,1,6,7,7,2,2
213,0,0,0,3,2,0,8,10,6,2,2
213,0,0,0,3,2,0,6,9,6,2,1
213,0,0,0,3,2,0,6,9,6,2,2
213,0,1,0,3,2,1,8,9,7,2,1
213,0,0,0,3,2,0,7,9,5,2,1
213,0,0,0,3,2,0,8,8,7,2,1
213,0,0,0,3,2,0,6,7,6,2,0
213,0,0,0,3,2,0,8,10,7,2,2
213,0,0,0,3,2,0,6,9,5,2,2
213,0,0,0,3,2,0,7,8,5,2,3
213,0,0,0,3,2,0,6,8,5,2,7
213,0,0,1,3,2,0,8,8,6,2,3
213,0,0,0,3,2,1,9,10,6,2,2
213,0,1,0,3,2,1,8,10,7,2,1
213,0,0,0,3,2,0,6,9,7,2,1
213,0,0,0,3,2,0,8,10,7,2,3
213,0,0,0,3,2,0,5,8,6,2,17
213,0,0,1,3,2,0,6,10,6,1,5
213,0,0,0,3,2,0,6,7,6,2,6
213,0,0,0,3,2,0,8,8,6,2,4
214,1,0,1,2,1,0,7,6,4,2,1
214,1,0,1,2,1,0,9,7,0,1,4
214,1,1,0,2,1,1,7,8,6,2,2
214,1,0,0,2,1,1,8,9,6,2,1
214,1,0,0,2,1,0,6,7,5,2,0
214,1,0,1,2,1,1,8,7,5,2,7
214,1,0,1,2,1,1,9,6,3,2,2
214,1,0,1,2,1,1,9,8,6,2,2
214,1,0,1,2,1,1,9,9,8,2,1
214,1,0,1,2,1,1,9,9,8,2,1
214,1,0,1,2,1,1,9,8,6,2,3
214,1,0,1,2,1,1,10,8,6,2,0
214,1,0,0,2,1,0,7,8,7,2,8
214,1,0,1,2,1,1,10,8,6,2,0
214,1,0,0,2,1,1,8,8,7,2,2
214,1,0,0,2,1,0,7,8,6,2,5
214,1,1,1,2,1,1,9,8,8,2,6
214,1,0,1,2,1,1,8,7,5,2,5
214,1,0,0,2,1,1,9,9,6,NA,4
214,1,0,0,2,1,1,8,8,3,2,2
215,1,0,0,4,1,0,3,4,6,2,2
215,1,1,0,4,1,1,5,8,8,2,1
215,1,0,1,4,1,0,5,5,3,2,1
215,1,0,0,4,1,1,7,9,6,2,2
215,1,0,1,4,1,0,3,5,6,2,3
215,1,1,0,4,1,1,5,6,6,2,4
215,1,0,0,4,1,1,8,7,8,1,1
215,1,0,0,4,1,0,6,9,5,2,1
215,1,0,0,4,1,0,3,7,7,2,4
215,1,0,0,4,1,0,6,7,4,2,4
215,1,0,0,4,1,1,6,7,7,1,0
215,1,0,0,4,1,0,6,8,2,2,3
215,1,0,0,4,1,0,6,7,6,2,5
215,1,0,0,4,1,1,8,4,6,2,3
215,1,1,0,4,1,1,7,5,1,2,1
215,1,0,0,4,1,0,4,6,4,2,2
215,1,1,0,4,1,1,7,7,6,2,3
215,1,0,0,4,1,1,7,8,3,2,2
215,1,1,0,4,1,1,6,7,5,2,1
215,1,0,0,4,1,0,4,4,6,2,1
216,1,0,1,2,2,0,5,7,5,2,3
216,1,0,1,2,2,1,7,9,4,2,0
216,1,0,0,2,2,0,7,9,5,2,2
216,1,0,0,2,2,0,6,8,5,2,3
216,1,0,0,2,2,1,8,8,6,2,4
216,1,0,1,2,2,1,8,7,2,2,3
216,1,0,1,2,2,1,8,8,5,2,2
216,1,0,1,2,2,1,9,9,6,2,2
216,1,0,1,2,2,1,9,9,7,2,5
216,1,0,1,2,2,1,9,9,7,2,5
216,1,0,1,2,2,0,7,10,5,1,1
216,1,0,1,2,2,1,7,7,5,2,4
216,1,0,0,2,2,0,5,8,5,2,4
216,1,0,1,2,2,1,10,10,7,2,4
216,1,0,0,2,2,1,8,9,6,2,2
216,1,0,0,2,2,1,6,9,5,2,1
216,1,0,1,2,2,1,8,9,6,2,2
216,1,0,1,2,2,1,9,9,6,2,1
216,1,0,0,2,2,1,9,9,6,2,0
216,1,0,0,2,2,1,9,9,6,2,2
217,1,0,1,2,5,0,3,9,7,2,2
217,1,1,1,2,5,1,6,9,8,1,1
217,1,0,0,2,5,0,4,8,6,2,1
217,1,1,0,2,5,1,7,9,8,2,2
217,1,0,0,2,5,0,3,6,7,2,3
217,1,1,1,2,5,1,9,7,8,2,4
217,1,1,1,2,5,1,7,7,7,2,1
217,1,0,1,2,5,0,5,6,9,2,1
217,1,1,1,2,5,1,5,9,7,2,4
217,1,0,1,2,5,1,6,9,6,2,4
217,1,0,1,2,5,0,4,7,7,2,0
217,1,0,1,2,5,0,5,5,7,2,3
217,1,0,0,2,5,0,3,7,6,2,5
217,1,0,1,2,5,1,9,6,8,2,3
217,1,1,0,2,5,1,7,8,8,2,1
217,1,0,0,2,5,0,4,7,6,2,2
217,1,0,1,2,5,0,4,7,7,2,3
217,1,0,1,2,5,1,6,6,5,2,2
217,1,1,0,2,5,1,6,8,8,2,1
217,1,1,0,2,5,1,7,7,7,2,1
218,1,0,1,2,1,0,2,4,2,2,0
218,1,0,1,2,1,1,6,7,5,2,3
218,1,0,0,2,1,0,2,4,1,2,1
218,1,0,0,2,1,0,3,4,1,2,0
218,1,0,0,2,1,0,3,5,1,2,1
218,1,0,1,2,1,0,4,6,5,NA,6
218,1,0,1,2,1,1,7,7,5,2,1
218,1,0,1,2,1,0,6,6,5,2,1
218,1,0,1,2,1,1,6,8,5,2,2
218,1,0,1,2,1,1,6,8,6,2,2
218,1,0,1,2,1,1,6,5,5,2,2
218,1,0,1,2,1,1,6,7,6,2,1
218,1,1,0,2,1,1,5,8,5,2,7
218,1,0,1,2,1,1,6,6,4,2,1
218,1,0,0,2,1,1,7,6,4,2,1
218,1,0,0,2,1,0,3,5,1,2,4
218,1,0,1,2,1,0,4,6,2,2,5
218,1,0,1,2,1,0,5,4,3,2,4
218,1,0,0,2,1,0,6,6,4,2,3
218,1,0,0,2,1,1,6,6,4,2,1
219,1,0,1,2,1,0,3,NA,4,2,2
219,1,0,1,2,1,1,7,7,5,2,1
219,1,1,0,2,1,1,8,7,5,2,1
219,1,0,0,2,1,1,6,6,5,2,2
219,1,0,0,2,1,0,3,5,4,2,3
219,1,1,1,2,1,1,6,6,5,2,4
219,1,0,1,2,1,1,7,7,6,NA,1
219,1,0,1,2,1,0,5,6,5,2,1
219,1,0,1,2,1,0,4,7,4,NA,4
219,1,0,1,2,1,1,7,7,6,2,4
219,1,0,1,2,1,1,6,8,6,2,0
219,1,0,1,2,1,1,8,7,5,2,3
219,1,0,0,2,1,0,5,6,5,NA,5
219,1,1,1,2,1,1,8,8,5,NA,3
219,1,1,0,2,1,1,7,7,6,NA,1
219,1,0,0,2,1,0,5,6,3,NA,2
219,1,0,1,2,1,0,4,6,5,NA,3
219,1,1,1,2,1,1,6,7,5,1,2
219,1,1,0,2,1,1,8,8,6,2,1
219,1,0,0,2,1,1,7,7,5,2,1
220,1,0,0,6,1,0,5,8,1,2,1
220,1,0,0,6,1,1,8,9,9,2,2
220,1,0,0,6,1,1,10,10,8,2,0
220,1,0,1,6,1,1,8,7,8,2,1
220,1,0,0,6,1,0,8,8,7,2,2
220,1,0,0,6,1,0,8,7,8,2,5
220,1,0,0,6,1,1,9,9,9,2,0
220,1,0,0,6,1,1,10,10,10,2,0
220,1,0,0,6,1,1,8,8,9,2,3
220,1,0,0,6,1,1,9,9,9,2,3
220,1,0,0,6,1,0,7,8,7,2,1
220,1,1,0,6,1,1,8,10,9,2,2
220,1,1,0,6,1,1,10,10,10,1,6
220,1,0,0,6,1,1,10,10,9,2,2
220,1,1,0,6,1,1,9,9,9,2,0
220,1,0,0,6,1,1,9,9,9,2,3
220,1,0,0,6,1,1,9,9,8,2,4
220,1,0,0,6,1,1,10,10,10,1,3
220,1,0,0,6,1,0,6,9,9,2,2
220,1,0,0,6,1,1,9,9,9,2,0
221,1,1,0,4,2,1,4,6,3,2,3
221,1,0,0,4,2,1,7,8,5,2,0
221,1,0,1,4,2,1,6,5,5,2,2
221,1,0,0,4,2,1,7,7,6,2,3
221,1,0,1,4,2,0,3,6,6,2,4
221,1,1,0,4,2,1,8,7,4,2,3
221,1,0,0,4,2,1,7,7,3,2,2
221,1,0,0,4,2,1,7,8,3,2,2
221,1,0,0,4,2,1,8,8,2,2,5
221,1,0,0,4,2,1,6,9,3,2,5
221,1,0,0,4,2,0,4,6,7,2,1
221,1,1,0,4,2,1,5,7,2,2,4
221,1,1,0,4,2,1,6,7,5,2,4
221,1,0,0,4,2,1,8,7,3,2,4
221,1,0,0,4,2,1,7,7,6,2,2
221,1,0,0,4,2,0,4,6,7,2,1
221,1,0,0,4,2,1,5,7,4,2,2
221,1,0,0,4,2,1,6,6,3,2,1
221,1,1,0,4,2,1,5,8,6,2,0
221,1,0,0,4,2,1,5,7,6,2,2
222,1,0,1,2,2,0,7,4,3,2,3
222,1,0,1,2,2,0,6,8,3,2,0
222,1,0,0,2,2,1,7,5,4,2,2
222,1,0,0,2,2,1,8,7,5,2,3
222,1,0,0,2,2,0,4,8,6,2,4
222,1,0,1,2,2,1,10,9,7,2,3
222,1,0,1,2,2,1,8,4,8,2,2
222,1,0,1,2,2,0,5,4,3,2,2
222,1,0,1,2,2,1,6,7,5,1,5
222,1,0,1,2,2,1,8,6,6,1,5
222,1,0,1,2,2,0,7,2,3,2,1
222,1,0,1,2,2,1,7,6,4,2,4
222,1,0,0,2,2,0,6,6,5,2,4
222,1,0,1,2,2,1,8,8,4,2,4
222,1,0,0,2,2,1,8,7,7,2,2
222,1,0,0,2,2,0,6,5,4,2,1
222,1,0,1,2,2,1,7,9,8,2,2
222,1,0,1,2,2,1,8,7,7,2,1
222,1,0,0,2,2,1,8,6,8,2,0
222,1,0,0,2,2,0,6,5,5,2,2
223,1,0,1,2,2,1,7,7,6,2,4
223,1,0,1,2,2,1,6,6,7,2,1
223,1,0,0,2,2,0,7,6,4,2,3
223,1,0,0,2,2,1,8,7,7,2,4
223,1,0,0,2,2,0,6,8,4,2,5
223,1,0,1,2,2,1,9,8,6,2,2
223,1,0,1,2,2,1,8,8,7,2,3
223,1,0,1,2,2,1,8,8,6,2,3
223,1,0,1,2,2,1,6,7,7,2,6
223,1,0,1,2,2,1,9,9,6,2,6
223,1,0,1,2,2,1,8,8,5,2,2
223,1,0,1,2,2,1,8,8,5,2,5
223,1,1,0,2,2,1,10,10,3,2,3
223,1,0,1,2,2,1,10,6,4,2,5
223,1,0,0,2,2,1,10,8,3,2,3
223,1,0,0,2,2,0,8,6,6,2,0
223,1,0,1,2,2,1,9,9,6,2,1
223,1,0,1,2,2,0,9,9,3,2,0
223,1,0,0,2,2,1,9,8,3,2,1
223,1,0,0,2,2,1,8,8,4,2,3
224,1,0,1,2,6,0,5,7,5,2,8
224,1,0,1,2,6,0,7,7,5,2,5
224,1,0,0,2,6,0,7,5,5,2,7
224,1,0,0,2,6,1,5,8,7,2,8
224,1,0,0,2,6,0,5,6,6,2,9
224,1,0,1,2,6,1,8,5,5,2,2
224,1,1,1,2,6,1,9,6,6,2,7
224,1,0,1,2,6,0,6,7,8,2,7
224,1,0,1,2,6,1,7,7,6,2,10
224,1,0,1,2,6,0,6,8,6,2,10
224,1,0,1,2,6,0,6,3,4,2,6
224,1,0,1,2,6,0,5,5,5,2,9
224,1,1,0,2,6,1,6,8,6,2,1
224,1,0,1,2,6,1,8,6,7,2,9
224,1,1,0,2,6,1,7,5,6,2,7
224,1,0,0,2,6,0,5,6,5,2,4
224,1,0,1,2,6,1,3,8,1,2,3
224,1,0,1,2,6,1,6,5,6,2,4
224,1,1,0,2,6,1,8,6,6,2,5
224,1,0,0,2,6,0,9,7,6,2,7
225,1,0,0,3,1,0,6,5,6,2,4
225,1,1,0,3,1,1,6,7,5,2,1
225,1,0,0,3,1,0,6,5,3,2,3
225,1,0,0,3,1,1,6,6,7,2,4
225,1,0,0,3,1,0,4,6,2,2,5
225,1,0,0,3,1,0,5,8,5,2,2
225,1,0,0,3,1,1,7,8,5,2,3
225,1,0,0,3,1,0,5,7,6,2,3
225,1,0,0,3,1,0,4,7,5,2,6
225,1,0,0,3,1,1,6,7,7,2,6
225,1,0,0,3,1,1,7,7,7,1,2
225,1,0,0,3,1,0,7,5,5,2,5
225,1,1,0,3,1,1,6,8,7,2,3
225,1,0,0,3,1,1,9,5,6,2,5
225,1,0,0,3,1,1,8,9,7,2,3
225,1,0,0,3,1,1,6,7,6,2,0
225,1,0,0,3,1,0,5,5,5,2,1
225,1,0,0,3,1,1,6,7,6,2,0
225,1,0,1,3,1,0,3,5,7,2,1
225,1,0,1,3,1,1,7,8,6,2,3
226,1,0,1,2,2,0,4,5,7,2,1
226,1,0,1,2,2,0,6,7,7,2,4
226,1,0,0,2,2,0,5,7,7,2,2
226,1,0,0,2,2,1,8,8,8,2,1
226,1,0,0,2,2,0,3,6,2,2,0
226,1,1,1,2,2,1,7,6,8,2,7
226,1,0,1,2,2,0,7,8,5,2,2
226,1,0,1,2,2,0,6,7,8,2,2
226,1,0,1,2,2,0,4,8,4,2,1
226,1,0,1,2,2,0,5,8,5,2,1
226,1,0,1,2,2,0,3,5,1,1,3
226,1,0,1,2,2,0,3,7,2,2,0
226,1,0,0,2,2,0,6,8,4,2,8
226,1,1,1,2,2,1,9,7,7,2,0
226,1,1,0,2,2,1,8,8,7,2,2
226,1,0,0,2,2,0,5,8,3,2,5
226,1,0,1,2,2,0,6,9,6,2,6
226,1,0,1,2,2,0,6,8,6,2,5
226,1,1,0,2,2,1,8,8,7,2,4
226,1,0,0,2,2,0,6,6,9,2,2
227,1,0,1,2,2,0,4,6,4,2,2
227,1,0,1,2,2,1,6,8,6,2,1
227,1,0,0,2,2,0,5,7,4,2,1
227,1,0,0,2,2,1,7,7,5,2,2
