"idcode","rec","rel","fun","clar","home","class","fac"
176734,0,3,3,4,3,5,1
176734,0,2,4,4,3,3,4
176734,0,3,4,4,4,4,5
176734,0,3,4,3,3,3,4
176735,1,5,5,5,5,5,5
176735,1,4,5,5,5,5,4
176735,0,3,5,3,5,4,3
176735,0,4,5,4,5,NA,3
176735,1,4,5,4,4,3,3
176735,0,3,3,4,4,NA,1
176735,0,3,3,3,3,3,3
176735,0,3,5,4,4,3,3
176735,1,5,5,5,5,NA,5
176735,1,4,4,5,5,4,4
176735,1,4,5,5,5,3,4
176735,0,1,4,3,4,NA,1
176735,0,1,3,3,3,1,1
176735,0,2,NA,NA,NA,NA,1
176736,1,5,5,5,5,5,5
176736,1,5,5,5,5,5,5
176736,0,4,5,5,4,4,5
176736,0,4,5,5,5,4,5
176736,0,5,5,5,5,5,5
176736,0,4,5,5,4,4,5
176736,0,4,5,5,4,4,5
176736,0,4,5,5,5,4,5
176736,1,5,5,5,5,5,5
176736,1,5,5,5,5,5,5
176736,0,4,4,4,4,4,5
176736,0,4,5,4,4,4,5
176736,0,4,5,5,4,4,5
176736,0,4,5,4,4,4,5
176737,1,5,5,5,5,5,3
176737,1,4,4,4,5,4,NA
176737,1,4,5,4,5,4,3
176737,0,4,4,4,5,4,3
176737,1,4,3,4,5,4,3
176737,1,4,4,5,5,4,3
176737,1,3,4,5,5,4,3
176737,1,4,4,4,5,4,3
176737,1,4,3,5,5,5,3
176737,0,5,4,4,5,4,3
176737,0,4,4,4,5,4,3
176737,0,3,4,4,5,4,2
176737,0,4,4,4,5,4,3
176737,0,3,4,3,5,3,3
176738,1,3,3,4,3,3,3
176738,0,3,3,3,3,3,4
176738,0,3,2,2,2,2,3
176738,0,3,3,3,5,3,3
176738,0,4,2,3,5,2,3
176738,1,4,4,5,5,4,3
176738,1,3,3,2,4,3,3
176738,0,3,2,2,5,3,3
176738,0,4,2,3,5,2,3
176738,0,4,4,4,4,3,3
176738,1,3,3,4,5,2,3
176738,0,2,4,2,5,2,3
176738,0,2,4,3,5,2,4
176738,0,2,5,2,5,2,2
176741,1,4,5,4,4,4,3
176741,1,4,4,3,5,3,3
176741,0,4,5,4,4,3,3
176741,0,3,4,5,4,4,3
176741,1,4,4,4,4,4,4
176741,1,4,5,5,3,4,4
176741,0,5,5,5,4,3,4
176741,1,4,4,4,4,4,4
176741,1,5,5,5,5,5,4
176741,0,5,4,3,4,3,3
176742,1,3,4,2,2,1,4
176742,1,3,2,3,3,1,3
176742,1,4,4,4,4,5,4
176742,1,3,2,3,3,2,2
176742,1,3,3,3,3,2,3
176742,1,3,1,3,3,1,2
176742,1,4,1,3,3,1,2
176742,1,4,3,3,2,1,3
176742,1,4,3,3,3,1,2
176742,1,5,1,3,3,2,3
176745,0,3,3,2,2,2,3
176745,0,4,4,3,5,2,2
176745,1,3,4,4,3,3,3
176745,1,3,4,4,4,3,3
176745,0,3,4,3,2,3,3
176745,0,3,4,4,4,3,3
176745,1,4,3,4,4,3,3
176745,0,4,5,3,3,3,4
176745,0,3,4,3,4,3,4
176745,1,5,3,4,4,3,3
176747,0,3,4,3,3,3,3
176747,0,2,3,2,3,3,1
176747,0,3,3,3,3,3,4
176747,0,3,3,3,2,3,3
176747,1,5,4,4,3,3,4
176747,0,3,3,3,4,3,3
176747,0,4,3,3,3,3,2
176747,0,3,3,3,3,3,3
176747,0,3,3,3,3,3,3
176747,0,3,3,3,3,3,2
176748,1,4,4,3,3,4,4
176748,1,3,3,3,4,3,2
176748,0,3,4,3,3,3,4
176748,0,2,4,3,3,3,3
176748,1,4,4,4,3,3,3
176748,1,3,4,3,3,4,3
176748,1,4,3,4,4,4,4
176748,1,3,4,3,2,4,3
176748,1,3,3,3,NA,NA,3
176748,1,4,4,4,3,4,4
176749,1,5,4,4,4,3,1
176749,0,3,3,2,5,2,3
176749,0,4,5,4,3,3,4
176749,1,3,5,5,3,3,4
176749,1,5,5,4,4,3,3
176749,1,5,5,5,5,5,5
176749,1,5,5,5,5,5,5
176749,0,3,5,5,3,3,3
176749,1,4,5,4,4,3,4
176749,1,4,5,4,3,3,4
176750,1,4,4,4,3,4,4
176750,0,4,3,3,5,2,2
176750,1,3,5,5,4,4,3
176750,0,4,5,4,5,3,3
176750,1,5,4,4,4,4,2
176750,0,3,4,2,4,1,2
176750,0,3,4,4,5,NA,3
176750,0,3,5,3,2,2,3
176750,1,3,4,4,4,4,3
176750,1,4,4,4,3,3,3
176754,1,5,5,5,5,5,4
176754,0,4,5,4,5,2,3
176754,0,4,5,4,5,2,3
176754,0,4,5,4,4,3,4
176754,1,4,4,4,5,3,4
176754,0,4,5,4,3,3,3
176755,1,4,4,4,4,4,3
176755,0,3,4,3,4,4,3
176755,0,3,5,2,4,2,3
176755,1,3,4,3,4,3,3
176755,1,4,4,5,4,4,4
176755,0,3,3,3,NA,2,2
176756,1,4,4,4,4,3,3
176756,0,3,3,3,3,3,3
176756,0,3,3,3,3,2,3
176756,0,3,4,4,5,2,3
176756,0,3,4,4,4,3,3
176756,0,3,3,3,3,2,3
176758,1,3,5,4,3,3,3
176758,1,3,5,5,4,3,4
176758,1,3,5,4,4,4,4
176758,1,3,4,3,4,3,4
176758,1,4,4,5,4,3,5
176758,0,3,3,3,1,2,2
176759,0,3,5,2,3,2,2
176759,0,1,3,1,3,1,1
176759,0,2,5,1,3,2,1
176759,0,3,5,3,3,2,1
176759,0,3,3,3,3,2,1
176759,0,2,3,3,2,2,1
176760,0,3,5,4,4,4,5
176760,0,4,5,5,4,4,5
176760,1,5,4,4,4,4,4
176760,0,4,2,5,3,4,3
176760,0,4,4,4,5,3,3
176760,0,4,4,4,5,3,3
176761,1,3,3,4,3,3,3
176761,0,3,3,3,3,4,3
176761,1,4,3,4,3,4,4
176761,0,3,4,3,3,4,3
176761,0,3,3,3,4,3,3
176761,1,4,3,4,3,3,4
176762,1,3,4,3,4,3,3
176762,0,3,5,3,3,3,3
176762,1,4,3,4,4,3,3
176762,1,3,5,5,3,3,3
176762,1,4,4,4,3,3,3
176762,1,4,3,3,4,3,3
176766,0,3,4,3,3,2,3
176766,0,2,2,2,NA,2,2
176766,0,2,2,2,2,1,2
176766,0,2,2,1,4,1,2
176766,0,1,1,1,1,1,1
176766,0,2,4,2,5,2,3
176766,0,1,2,1,NA,1,1
176766,0,2,3,3,4,2,3
176766,0,3,3,3,3,2,3
176766,0,1,3,3,3,2,3
176766,0,3,3,3,3,2,2
176766,0,4,3,3,4,1,3
176766,0,3,3,4,3,2,NA
176766,0,3,4,4,3,4,3
176766,0,3,2,3,2,3,4
176769,0,4,4,3,4,NA,3
176769,0,2,3,4,NA,2,2
176769,0,4,3,4,3,NA,4
176769,0,3,4,3,4,3,3
176769,1,3,4,4,4,4,4
176769,0,4,4,3,4,3,3
176769,0,2,5,2,3,2,3
176769,1,3,4,3,3,4,4
176769,1,4,3,4,3,4,5
176769,0,2,5,4,NA,2,3
176769,1,4,4,4,4,3,3
176769,1,5,4,5,4,4,4
176769,1,5,5,4,3,4,4
176769,0,3,4,4,NA,3,3
176769,0,3,3,3,4,2,2
176770,0,2,3,3,2,2,2
176770,1,2,4,4,3,3,3
176770,0,3,3,3,3,2,3
176770,0,2,2,2,2,2,3
176770,0,2,3,2,2,2,3
176770,1,2,4,3,2,3,4
176770,0,2,3,2,2,2,2
176770,1,3,3,4,3,3,4
176770,1,4,4,4,3,4,3
176770,0,2,3,3,2,2,2
176770,1,4,3,3,3,3,3
176770,0,2,3,3,2,2,3
176770,0,2,4,2,2,2,2
176770,0,2,4,3,2,2,2
176770,1,3,3,5,2,3,3
176774,0,4,4,3,4,3,4
176774,0,4,3,3,4,3,4
176774,1,5,4,5,4,4,4
176774,0,3,4,2,5,3,3
176774,0,3,5,3,3,4,5
176774,1,4,5,3,5,NA,4
176774,0,3,5,3,4,3,3
176774,0,3,4,3,4,3,5
176774,1,5,5,5,4,5,5
176774,0,3,3,4,4,3,3
176774,1,5,4,4,4,3,NA
176774,1,4,4,5,4,4,5
176774,0,5,4,5,4,4,5
176774,1,5,5,5,3,3,5
176774,0,5,5,5,3,NA,5
176775,0,3,4,2,2,3,4
176775,1,3,4,3,NA,4,4
176775,1,3,2,3,3,3,3
176775,0,3,3,2,3,3,3
176775,0,3,3,3,3,3,2
176775,1,3,3,3,3,3,3
176775,0,2,NA,2,2,2,3
176775,0,3,3,3,3,3,3
176775,1,4,3,3,NA,3,3
176775,0,2,2,2,2,2,3
176775,1,4,3,4,4,3,3
176775,1,3,3,3,3,3,3
176775,1,4,3,4,4,4,3
176775,0,3,2,3,3,3,3
176775,0,3,2,3,2,3,3
176778,0,4,4,4,4,4,NA
176778,0,4,3,3,5,4,NA
176778,0,4,4,4,4,4,NA
176778,0,4,5,3,4,3,NA
176778,0,3,3,3,3,3,NA
176778,0,4,5,3,4,4,NA
176778,0,3,3,3,3,3,NA
176778,0,4,3,4,4,3,NA
176778,1,4,4,4,4,4,NA
176778,0,NA,NA,NA,NA,NA,NA
176778,1,5,4,5,5,5,NA
176778,0,5,5,5,4,5,NA
176778,0,5,5,5,5,5,NA
176778,0,3,4,4,4,4,NA
176778,0,3,3,3,3,2,NA
176779,0,3,4,3,3,2,4
176779,1,3,4,3,4,2,5
176779,0,2,3,3,3,1,3
176779,0,2,5,2,3,1,4
176779,0,1,3,1,2,1,4
176779,0,2,4,3,5,1,4
176779,0,2,5,2,3,2,3
176779,0,3,3,3,5,2,4
176779,0,3,4,4,5,2,4
176779,0,2,4,3,3,1,3
176779,1,4,3,4,5,3,4
176779,0,3,4,3,3,2,3
176779,1,4,3,4,5,3,4
176779,0,2,4,3,4,2,3
176779,0,2,3,3,3,1,4
176780,0,3,3,3,3,3,4
176780,1,4,4,4,4,5,3
176780,1,3,4,5,4,5,NA
176780,0,NA,NA,NA,NA,NA,NA
176780,0,2,4,3,3,3,NA
176780,0,3,5,4,5,4,4
176780,0,2,2,1,2,2,1
176780,1,4,5,4,4,4,5
176780,1,5,4,4,4,5,4
176780,0,2,4,3,3,4,3
176780,1,3,4,4,4,NA,NA
176780,1,4,4,5,4,4,NA
176780,1,4,5,4,NA,NA,NA
176780,1,3,4,4,3,5,NA
176780,0,2,4,3,3,4,NA
176781,0,3,4,3,3,3,3
176781,1,4,4,4,3,4,4
176781,1,4,4,4,4,4,4
176781,0,3,3,4,3,2,3
176781,0,4,4,3,4,1,1
176781,0,2,3,3,4,2,1
176781,0,3,5,3,3,2,3
176781,0,2,4,2,3,1,1
176781,1,4,4,3,3,4,5
176781,1,3,4,4,4,3,3
176781,0,3,3,3,3,1,2
176781,0,3,4,3,3,2,1
176781,1,3,4,4,4,4,4
176781,1,4,3,4,4,4,3
176781,1,4,3,3,3,3,4
176782,0,4,3,3,4,3,3
176782,1,4,3,3,4,3,3
176782,1,5,4,4,3,3,3
176782,1,4,3,3,3,3,2
176782,1,4,3,3,4,3,3
176782,0,3,3,3,4,3,3
176782,1,4,3,3,3,3,3
176782,0,3,3,3,3,3,3
176782,1,4,4,3,3,3,3
176782,0,3,4,4,3,4,5
176782,0,3,3,3,3,3,3
176782,0,3,3,3,3,3,3
176782,0,3,3,3,4,4,3
176782,0,3,4,3,3,3,3
176782,0,NA,NA,NA,NA,NA,NA
176783,0,4,5,5,3,2,4
176783,0,4,4,5,4,5,4
176783,0,5,5,5,5,5,5
176783,1,5,5,5,5,5,4
176783,0,5,5,5,5,5,5
176783,0,4,5,5,5,3,4
176783,0,4,5,5,4,4,4
176783,0,3,5,5,5,5,3
176783,0,4,5,5,5,5,5
176783,0,4,5,5,4,3,5
176783,0,4,5,5,4,3,5
176783,0,5,5,5,4,3,4
176783,0,5,5,5,5,5,5
176783,0,5,5,5,4,3,4
176783,0,5,5,5,5,3,5
176784,1,5,3,5,NA,NA,2
176784,1,5,3,4,NA,NA,2
176784,1,5,4,4,5,NA,3
176784,1,5,4,4,NA,NA,3
176784,1,5,4,4,4,4,2
176784,1,4,4,5,4,4,3
176784,1,4,3,4,5,NA,3
176784,1,4,4,3,5,4,3
176784,1,5,5,5,NA,4,3
176784,1,4,4,4,NA,4,2
176784,1,5,5,4,NA,NA,3
176784,1,4,5,4,NA,NA,2
176784,1,5,5,4,5,NA,2
176784,1,4,4,3,NA,3,2
176784,1,5,5,5,5,5,2
176786,1,4,4,5,3,4,3
176786,0,5,4,3,4,3,2
176786,0,5,4,4,4,4,NA
176786,0,4,4,4,3,3,2
176786,0,4,3,4,5,4,NA
176786,0,3,4,3,4,4,3
176786,0,3,4,3,4,3,2
176786,0,3,4,3,3,3,2
176786,1,5,4,5,5,3,3
176786,0,3,4,3,4,3,3
176786,0,4,4,3,4,3,2
176786,0,3,3,4,3,5,3
176786,1,4,4,4,4,3,4
176786,1,5,4,4,4,3,3
176786,0,3,4,3,4,4,3
176787,1,4,3,3,4,2,3
176787,0,4,3,3,5,2,3
176787,1,3,4,3,4,2,2
176787,1,4,4,3,3,2,3
176787,1,4,3,3,4,2,2
176787,1,3,3,3,3,2,2
176787,1,4,3,3,3,2,2
176787,0,3,3,3,3,3,3
176787,1,4,3,4,4,3,3
176787,0,3,3,4,4,2,3
176787,0,4,4,3,3,1,2
176787,0,3,4,3,NA,3,3
176787,1,3,3,3,4,2,3
176787,1,4,3,4,3,2,3
176787,0,3,3,3,3,2,2
176794,1,5,4,5,4,4,4
176794,0,4,4,4,4,4,3
176794,1,5,4,4,4,4,4
176794,0,4,4,4,4,4,3
176794,1,4,4,4,4,4,3
176794,1,4,4,4,4,4,3
176794,0,5,4,4,4,3,3
176794,0,4,4,3,5,3,3
176794,1,4,4,5,4,3,3
176794,0,3,3,3,4,3,2
176794,1,4,5,4,3,3,3
176794,0,3,4,4,4,3,3
176794,0,4,3,3,4,4,4
176794,0,4,4,4,4,4,3
176794,0,4,4,4,4,4,3
176796,0,3,4,3,4,2,3
176796,0,2,3,3,4,3,3
176796,0,3,4,4,5,3,3
176796,1,4,NA,4,NA,3,3
176796,0,3,NA,3,4,3,2
176796,1,3,4,4,4,3,4
176796,0,3,3,3,4,3,2
176797,0,3,5,4,5,3,5
176797,0,2,3,3,3,3,3
176797,0,4,4,4,3,2,4
176797,0,3,4,3,3,2,3
176797,0,3,3,2,3,3,4
176797,0,3,4,3,3,3,4
176797,0,4,3,3,3,3,3
176800,0,3,3,3,4,3,3
176800,0,2,3,4,3,4,3
176800,0,3,3,3,3,3,3
176800,0,3,3,3,4,3,3
176800,0,3,3,3,5,3,3
176800,1,4,4,4,4,3,4
176800,0,4,3,3,3,3,3
176801,0,3,4,4,3,3,3
176801,0,3,4,4,4,3,3
176801,1,4,4,4,4,4,4
176801,0,4,4,4,3,4,4
176801,0,4,4,3,4,3,3
176801,1,4,4,4,4,4,4
176801,0,4,4,3,4,3,3
176802,1,4,4,4,NA,3,4
176802,1,5,4,4,4,4,5
176802,1,4,4,4,NA,4,5
176802,1,4,4,4,4,2,4
176802,1,3,4,NA,NA,4,5
176802,1,5,4,4,NA,4,4
176803,1,4,4,3,3,4,3
176803,0,3,3,4,3,3,3
176803,0,4,4,4,3,3,3
176803,0,4,4,4,3,3,3
176803,1,4,4,3,3,3,3
176803,1,3,4,3,3,4,3
176804,1,4,5,4,4,4,4
176804,1,4,4,4,4,4,3
176804,1,3,3,3,3,3,3
176804,1,3,4,3,4,3,3
176804,1,3,3,3,3,3,4
176804,1,3,3,3,3,3,3
176805,1,4,5,4,4,3,3
176805,0,4,5,4,4,4,3
176805,1,4,5,4,5,4,3
176805,0,3,4,3,4,3,2
176805,0,3,5,4,4,3,3
176805,0,3,4,4,4,4,3
176806,1,3,4,3,NA,3,3
176806,0,3,3,3,3,3,2
176806,0,3,3,3,3,3,3
176806,0,3,3,3,3,2,3
176806,1,3,4,3,4,3,3
176806,0,3,3,3,3,2,2
176807,0,3,5,NA,4,3,3
176807,0,3,4,3,4,3,3
176807,1,4,4,3,4,3,3
176807,0,3,5,4,3,3,3
176807,1,4,5,4,5,4,3
176807,0,4,4,5,5,4,3
176809,0,2,4,3,3,3,4
176809,0,NA,NA,NA,NA,NA,NA
176809,0,2,2,2,2,2,1
176809,0,4,3,3,4,2,2
176809,1,2,4,3,3,3,3
176809,1,3,3,3,3,3,1
176809,1,3,3,3,3,4,3
176809,1,3,3,4,4,3,1
176809,0,2,3,3,3,4,1
176809,1,3,4,3,2,2,3
176809,0,NA,NA,NA,NA,NA,NA
176809,1,3,3,3,3,2,2
176809,0,NA,NA,NA,NA,NA,NA
176809,1,2,4,3,3,3,2
176809,1,4,3,3,3,3,2
176809,1,4,2,4,3,2,2
176809,1,3,3,3,4,3,3
176809,1,4,3,3,4,3,2
176809,0,3,3,3,3,3,2
176809,1,3,3,3,4,3,2
176809,0,3,3,2,3,2,2
176809,1,4,3,4,4,2,1
176811,1,3,3,4,3,3,3
176811,1,3,2,3,2,2,3
176811,1,3,3,3,3,3,3
176811,1,3,3,4,3,3,4
176811,1,3,3,3,3,3,3
176811,0,4,3,4,3,3,3
176811,1,3,3,3,2,2,3
176811,0,3,2,3,2,2,3
176811,1,2,2,2,2,2,3
176811,0,2,3,3,2,2,3
176811,1,3,2,3,2,2,3
176811,1,3,3,3,2,2,3
176811,1,2,2,3,3,2,3
176811,1,2,2,3,2,2,3
176811,0,NA,NA,NA,NA,NA,NA
176811,1,3,3,4,2,3,3
176811,0,4,4,4,2,3,3
176811,1,3,2,3,2,2,3
176811,1,3,3,3,2,2,3
176811,0,3,3,3,3,3,3
176811,1,3,3,4,3,3,3
176811,1,3,2,2,2,2,3
176812,0,3,4,3,4,3,3
176812,0,3,4,3,4,3,3
176812,0,4,3,3,4,3,3
176812,0,3,4,3,4,3,3
176812,0,3,4,3,4,3,3
176812,0,3,4,3,4,3,4
176812,0,4,4,3,4,3,4
176812,0,NA,NA,NA,NA,NA,NA
176812,0,3,4,3,4,2,4
176812,0,NA,NA,NA,NA,NA,NA
176812,0,3,5,2,5,3,3
176812,0,3,5,3,5,2,3
176812,0,3,4,3,5,2,3
176812,0,3,5,3,5,2,3
176812,0,4,4,4,4,3,4
176812,0,4,4,4,4,3,4
176812,1,4,4,4,4,4,4
176812,0,NA,NA,NA,NA,NA,NA
176812,0,4,5,3,4,4,3
176812,0,3,4,3,4,3,4
176812,0,3,4,3,4,3,3
176812,0,NA,NA,NA,NA,NA,NA
176814,0,3,3,3,3,2,2
176814,0,3,5,2,3,2,2
176814,1,4,5,3,3,3,3
176814,0,4,5,3,3,3,3
176814,1,5,4,4,2,2,3
176814,1,5,5,4,3,3,3
176814,0,5,4,3,3,2,2
176814,1,4,4,NA,5,3,4
176814,1,3,4,5,5,3,4
176814,0,2,3,3,3,1,2
176814,0,3,4,3,3,2,3
176814,0,4,4,4,3,3,3
176814,0,3,3,3,3,3,2
176814,0,4,4,4,3,3,3
176814,0,NA,NA,NA,NA,NA,NA
176814,1,5,5,4,4,3,3
176814,1,4,4,3,4,3,4
176814,1,4,4,3,4,3,3
176814,0,4,5,3,3,3,3
176814,1,4,4,4,3,3,3
176814,1,4,5,4,3,3,3
176814,1,5,4,3,3,5,3
176816,0,3,4,4,4,3,4
176816,0,2,4,2,3,3,3
176816,0,3,4,4,3,4,3
176816,0,3,4,3,3,3,3
176816,1,5,5,5,3,3,5
176816,1,4,4,4,4,4,4
176816,1,4,4,4,4,4,4
176816,1,3,4,4,4,4,4
176816,0,3,4,4,4,4,3
176816,0,3,4,4,4,3,3
176816,1,3,4,3,3,3,3
176816,0,3,3,3,4,3,3
176816,0,3,4,4,4,3,3
176816,0,3,4,4,3,3,3
176816,0,NA,NA,NA,NA,NA,NA
176816,0,3,4,4,4,3,3
176816,0,3,5,3,4,3,3
176816,0,3,4,4,3,4,3
176816,1,3,4,4,4,3,3
176816,0,3,4,4,4,3,3
176816,1,4,4,4,4,4,5
176816,1,4,4,4,4,4,3
176818,0,3,3,3,4,NA,3
176818,0,3,3,3,3,NA,3
176818,0,3,3,3,3,NA,3
176818,0,3,3,3,3,NA,3
176818,1,3,4,4,NA,3,4
176818,1,4,4,4,3,NA,3
176818,1,3,5,3,NA,4,4
176818,0,2,2,3,NA,NA,3
176818,0,3,3,3,NA,1,3
176818,0,2,5,4,NA,3,3
176818,0,2,3,3,3,NA,3
176818,0,4,5,4,5,2,3
176818,0,3,3,3,NA,NA,3
176818,0,3,4,4,3,2,3
176818,0,4,4,3,3,1,3
176818,1,4,4,4,3,NA,3
176818,1,4,4,5,4,NA,4
176818,1,5,4,3,4,NA,3
176818,1,4,4,4,4,3,3
176818,1,3,4,5,4,2,4
176818,0,4,3,3,3,NA,3
176818,1,4,4,4,4,2,3
176819,0,1,4,2,4,2,4
176819,0,2,4,2,4,2,4
176819,0,3,3,2,1,3,4
176819,0,3,4,3,4,2,4
176819,0,3,3,3,4,3,4
176819,0,4,3,NA,NA,NA,4
176819,0,3,3,NA,NA,NA,4
176819,0,3,4,NA,NA,NA,4
176819,0,3,3,3,3,3,4
176819,0,NA,NA,NA,NA,NA,4
176819,0,3,3,1,3,3,4
176819,0,3,3,2,1,NA,4
176819,0,NA,NA,NA,NA,NA,4
176819,0,3,3,3,3,1,4
176819,0,3,4,3,4,3,4
176819,0,3,3,3,4,3,4
176819,0,4,3,4,4,3,4
176819,0,3,4,3,4,3,4
176819,0,3,4,3,4,3,4
176819,0,3,4,3,4,3,4
176819,0,NA,NA,NA,NA,NA,NA
176819,0,NA,NA,NA,NA,NA,NA
176824,1,3,5,4,4,3,2
176824,1,2,5,3,4,2,3
176824,1,3,4,4,3,3,2
176824,1,3,4,4,4,3,3
176824,1,4,5,5,4,4,2
176824,1,4,4,4,4,3,2
176824,1,3,3,4,4,3,2
176824,1,3,5,4,4,3,3
176824,1,3,4,5,5,4,3
176824,1,3,5,4,4,3,3
176824,0,3,5,4,4,3,2
176824,1,3,4,3,4,3,3
176824,1,3,4,4,4,4,3
176824,1,3,5,4,4,3,2
176824,1,NA,NA,NA,NA,NA,NA
176824,1,4,4,4,4,4,2
176824,1,5,5,4,4,4,3
176824,1,4,3,4,4,3,3
176824,1,3,5,4,4,3,2
176824,1,3,4,4,4,3,3
176824,1,3,5,3,4,4,3
176824,1,4,3,4,3,3,2
176826,1,3,2,3,5,3,1
176826,0,2,4,1,1,2,1
176826,0,3,4,2,3,2,1
176826,1,3,3,4,4,4,2
176826,1,3,2,3,5,3,1
176826,1,4,2,3,3,3,2
176826,0,3,3,4,3,3,1
176826,1,3,4,5,5,3,2
176826,1,4,3,4,4,3,2
176826,0,2,4,3,5,3,2
176826,0,3,4,3,4,3,2
176826,1,4,3,2,4,3,2
176826,0,2,3,2,4,2,1
176826,0,3,2,2,2,2,2
176826,0,NA,NA,NA,NA,NA,NA
176826,1,5,4,3,NA,3,1
176826,1,4,3,3,4,3,2
176826,1,5,3,3,4,3,3
176826,1,5,3,5,3,3,2
176826,0,3,3,2,4,2,1
176826,1,5,3,3,5,4,1
176826,1,5,3,2,3,3,1
176827,0,3,4,2,4,2,2
176827,0,3,4,2,4,2,2
176827,0,2,2,2,3,2,2
176827,0,3,3,2,3,2,2
176827,0,4,4,4,4,3,2
176827,0,4,4,4,4,2,3
176827,0,3,3,3,4,2,2
176827,0,3,3,5,4,3,3
176827,0,3,3,4,4,2,2
176827,0,2,3,2,4,1,2
176827,0,2,4,2,4,2,2
176827,0,3,3,2,4,2,2
176827,0,3,3,3,4,2,2
176827,0,3,3,3,5,2,2
176827,0,NA,NA,NA,NA,NA,NA
176827,0,3,3,4,4,2,3
176827,0,3,3,3,3,2,2
176827,0,4,3,3,4,2,2
176827,0,3,3,4,4,3,2
176827,0,3,3,3,4,2,2
176827,0,4,4,4,4,3,2
176827,0,3,2,2,4,2,2
176831,1,4,5,5,5,4,3
176831,0,5,3,3,4,4,1
176831,0,3,5,4,5,3,1
176831,0,5,4,2,5,1,1
176831,0,5,4,3,5,1,1
176831,0,3,5,4,5,3,1
176831,0,4,5,3,3,3,1
176831,1,5,4,5,5,3,2
176831,0,3,3,3,3,1,1
176831,0,3,5,3,5,1,1
176831,0,3,4,2,4,1,1
176831,1,3,5,3,5,3,1
176831,0,3,5,3,3,1,1
176831,0,3,3,1,5,1,1
176831,0,3,5,1,1,1,1
176831,1,3,5,5,5,2,1
176831,0,3,5,3,3,3,1
176831,0,3,5,5,5,3,1
176831,0,3,3,3,3,1,1
176831,0,3,5,3,3,1,1
176831,0,3,5,3,5,4,2
176831,0,3,5,3,3,1,2
176832,1,3,4,3,4,4,3
176832,0,3,4,4,3,3,3
176832,0,4,3,3,3,4,3
176832,0,4,4,3,3,3,3
176832,0,NA,NA,NA,NA,NA,NA
176832,1,3,4,4,3,3,3
176832,0,3,3,3,3,2,3
176832,0,4,3,2,3,2,1
176832,0,4,4,4,4,3,3
176832,1,4,4,4,4,3,3
176832,1,4,4,4,4,5,3
176832,1,4,4,4,4,4,3
176832,1,4,4,3,3,3,3
176832,1,4,4,4,4,3,3
176832,1,3,4,4,4,5,3
176832,1,4,5,4,3,3,3
176832,0,3,4,4,NA,3,2
176832,1,3,4,4,3,3,3
176832,1,4,3,3,3,3,3
176832,1,3,4,4,3,3,2
176832,1,3,4,4,4,4,3
176832,1,4,4,4,4,5,3
176833,0,3,NA,3,3,3,3
176833,1,5,5,5,5,4,5
176833,0,3,4,3,NA,3,3
176833,1,4,4,4,NA,NA,3
176833,1,4,4,4,3,3,4
176833,0,3,4,3,5,2,3
176833,0,4,4,3,NA,3,3
176833,0,4,4,3,NA,NA,2
176833,0,NA,NA,NA,NA,NA,NA
176833,1,4,4,4,NA,3,4
176833,1,4,4,4,NA,NA,3
176833,0,4,4,3,4,NA,3
176833,0,4,4,3,NA,NA,3
176833,0,3,5,4,5,3,3
176833,0,3,4,3,NA,NA,4
176833,0,4,NA,4,NA,4,4
176833,0,3,NA,3,NA,3,3
176833,0,3,4,4,3,3,4
176833,0,3,4,4,4,3,3
176833,0,3,4,4,NA,NA,3
176833,0,3,5,4,3,3,3
176833,0,3,5,3,NA,2,NA
176837,1,4,4,4,4,4,3
176837,0,NA,NA,NA,NA,NA,NA
176837,0,3,4,3,3,3,1
176837,0,5,4,4,4,4,3
176837,1,4,4,4,4,3,3
176837,0,3,4,3,3,3,1
176837,0,3,4,4,NA,3,2
176837,0,4,4,3,3,3,3
176837,0,4,4,4,4,3,1
176837,0,4,4,4,3,4,2
176837,1,4,5,4,3,3,2
176837,0,3,4,NA,NA,NA,NA
176837,0,3,4,4,3,3,3
176837,0,4,5,4,5,4,3
176837,0,3,4,3,3,4,4
176837,0,4,5,5,5,3,3
176837,0,3,4,4,3,3,1
176837,0,3,4,4,3,2,1
176837,0,3,4,4,3,2,1
176837,0,NA,NA,NA,NA,NA,NA
176837,0,3,4,3,3,2,3
176837,0,3,4,3,3,2,3
176840,0,3,4,3,2,2,2
176840,1,4,5,5,4,4,4
176840,0,4,4,4,3,2,3
176840,0,NA,NA,NA,NA,NA,NA
176840,1,4,3,4,3,3,3
176840,1,3,4,4,3,3,3
176840,1,3,4,3,3,2,2
176840,0,4,3,3,3,2,2
176840,0,3,4,4,3,2,2
176840,1,4,3,4,4,3,3
176840,0,3,4,3,3,2,2
176840,0,3,3,3,3,2,2
176840,0,3,3,4,3,3,3
176840,1,3,4,4,3,2,3
176840,0,3,2,3,2,1,3
176840,0,4,4,4,3,3,3
176840,0,3,4,3,4,2,2
176840,0,3,3,3,3,2,3
176840,0,3,3,2,3,2,3
176840,0,3,4,3,3,2,2
176840,0,3,3,3,2,2,2
176840,0,3,3,4,3,3,3
176843,0,NA,NA,NA,NA,NA,NA
176843,0,4,4,4,4,3,3
176843,0,3,4,3,4,2,3
176843,0,4,4,3,4,2,2
176843,0,3,4,4,4,3,2
176843,0,3,4,3,4,2,3
176843,0,4,4,4,4,2,3
