"annual_income_ppp","average_wk_hrs","education_months","region","job_type","gender","family_size","work_distance","languages"
44937,42,190,"Sub-Saharan Africa","Unskilled","M",4,4,1
43166,42,190,"Sub-Saharan Africa","Unskilled","M",4,4,1
42059,43,190,"Sub-Saharan Africa","Unskilled","M",4,0,1
41616,43,190,"Sub-Saharan Africa","Unskilled","M",4,0,1
41394,43,190,"Sub-Saharan Africa","Unskilled","M",4,0,1
42059,43,190,"Sub-Saharan Africa","Unskilled","M",5,4,1
44051,43,190,"Sub-Saharan Africa","Unskilled","M",5,4,1
46488,54,191,"Sub-Saharan Africa","Unskilled","M",5,4,1
49367,54,191,"Sub-Saharan Africa","Unskilled","M",5,4,1
49367,NA,97,"Sub-Saharan Africa","Unskilled","F",NA,1,1
47816,NA,97,"Sub-Saharan Africa","Unskilled","F",1,0,1
47373,NA,97,"Sub-Saharan Africa","Unskilled","F",1,0,1
46488,NA,97,"Sub-Saharan Africa","Unskilled","F",1,0,1
45159,NA,97,"Sub-Saharan Africa","Unskilled","F",NA,0,1
44273,NA,40,"Sub-Saharan Africa","Unskilled","F",NA,0,1
42723,NA,40,"Sub-Saharan Africa","Unskilled","F",NA,0,1
41173,NA,40,"Sub-Saharan Africa","Unskilled","F",NA,1,1
40066,NA,40,"Sub-Saharan Africa","Unskilled","F",NA,0,1
38737,NA,40,"Sub-Saharan Africa","Unskilled","F",NA,1,1
37408,NA,40,"Sub-Saharan Africa","Unskilled","F",NA,0,1
36301,NA,40,"Sub-Saharan Africa","Unskilled","F",NA,1,1
50916,NA,40,"Sub-Saharan Africa","Unskilled","F",NA,0,1
37629,NA,40,"Sub-Saharan Africa","Unskilled","F",NA,1,1
32315,NA,40,"Sub-Saharan Africa","Unskilled","F",NA,1,1
30765,NA,40,"Sub-Saharan Africa","Unskilled","F",NA,0,1
105834,36,245,"Southern Europe","Skilled","M",NA,4,1
105391,36,244,"Southern Europe","Skilled","M",5,0,1
104949,36,243,"Southern Europe","Skilled","M",5,0,1
104063,37,239,"Southern Europe","Skilled","M",5,0,1
104285,37,236,"Southern Europe","Skilled","M",5,4,1
103842,37,230,"Southern Europe","Skilled","M",5,4,1
103177,37,229,"Southern Europe","Skilled","M",5,4,1
102513,37,227,"Southern Europe","Skilled","M",5,0,1
119564,37,226,"Southern Europe","Skilled","M",5,0,1
117350,38,224,"Southern Europe","Skilled","M",5,4,1
101848,54,223,"Southern Europe","Skilled","M",5,4,1
101848,38,221,"Southern Europe","Skilled","M",5,3,1
98306,38,221,"Southern Europe","Skilled","M",5,3,1
98526,38,222,"Southern Europe","Skilled","M",4,3,1
98306,38,222,"Southern Europe","Skilled","M",4,0,1
97641,39,222,"Southern Europe","Skilled","M",4,0,1
88341,49,202,"Southern Asia","Unskilled","M",NA,0,1
87898,49,202,"Southern Asia","Unskilled","M",2,0,1
87676,49,200,"Southern Asia","Unskilled","M",2,0,1
87455,49,199,"Southern Asia","Unskilled","M",2,0,1
87455,55,198,"Southern Asia","Unskilled","M",2,0,1
87455,50,197,"Southern Asia","Unskilled","M",2,0,1
81476,50,195,"Southern Asia","Unskilled","M",2,0,1
82582,50,194,"Southern Asia","Unskilled","M",2,0,1
85683,50,193,"Southern Asia","Unskilled","M",2,0,1
85904,50,192,"Southern Asia","Unskilled","M",3,0,1
86790,51,190,"Southern Asia","Unskilled","M",3,0,1
75497,51,188,"Southern Asia","Unskilled","M",2,0,1
86126,51,187,"Southern Asia","Unskilled","M",2,0,1
85683,51,186,"Southern Asia","Unskilled","M",2,0,1
83468,51,185,"Southern Asia","Unskilled","M",2,0,1
80811,51,184,"Southern Asia","Unskilled","M",2,0,1
64424,NA,123,"Northern Africa","Unskilled","F",NA,0,1
63760,NA,123,"Northern Africa","Unskilled","F",5,3,1
63095,NA,121,"Northern Africa","Unskilled","F",5,3,1
62432,NA,119,"Northern Africa","Unskilled","F",5,0,1
61324,NA,121,"Northern Africa","Unskilled","F",5,3,1
60881,NA,121,"Northern Africa","Unskilled","F",5,3,1
59774,NA,119,"Northern Africa","Unskilled","F",5,0,1
59332,NA,113,"Northern Africa","Unskilled","F",5,3,1
58446,NA,114,"Northern Africa","Unskilled","F",3,3,1
57560,NA,112,"Northern Africa","Unskilled","F",2,0,1
70846,NA,111,"Northern Africa","Unskilled","F",2,0,1
54681,NA,106,"Northern Africa","Unskilled","F",2,0,1
54459,NA,105,"Northern Africa","Unskilled","F",2,2,1
54016,NA,105,"Northern Africa","Unskilled","F",2,2,1
52910,NA,105,"Northern Africa","Unskilled","F",2,0,1
52245,NA,104,"Northern Africa","Unskilled","F",2,0,1
81033,38,187,"Latin America and the Caribbean","Unskilled","M",NA,0,1
80590,39,187,"Latin America and the Caribbean","Unskilled","M",3,0,1
80147,39,187,"Latin America and the Caribbean","Unskilled","M",3,0,1
80368,39,187,"Latin America and the Caribbean","Unskilled","M",4,0,1
90776,39,185,"Latin America and the Caribbean","Unskilled","M",3,0,1
84133,39,183,"Latin America and the Caribbean","Unskilled","M",3,0,1
77490,40,180,"Latin America and the Caribbean","Unskilled","M",3,0,1
77047,40,178,"Latin America and the Caribbean","Unskilled","M",3,0,1
76382,40,176,"Latin America and the Caribbean","Unskilled","M",3,0,1
75939,40,173,"Latin America and the Caribbean","Unskilled","M",3,0,1
75054,41,171,"Latin America and the Caribbean","Unskilled","M",4,0,1
73725,54,169,"Latin America and the Caribbean","Unskilled","F",4,0,1
73060,41,166,"Latin America and the Caribbean","Unskilled","F",4,0,1
72839,41,168,"Latin America and the Caribbean","Unskilled","F",4,0,1
72397,41,168,"Latin America and the Caribbean","Unskilled","F",5,0,1
71732,42,169,"Latin America and the Caribbean","Unskilled","F",6,0,1
104949,38,224,"Northern Europe","Skilled","M",NA,1,1
104728,38,223,"Northern Europe","Skilled","M",7,0,1
103842,38,223,"Northern Europe","Skilled","M",7,0,1
103399,38,223,"Northern Europe","Skilled","M",7,1,1
103399,39,226,"Northern Europe","Skilled","M",7,1,1
102956,39,223,"Northern Europe","Skilled","M",5,1,1
102734,39,223,"Northern Europe","Skilled","M",6,1,1
102069,39,222,"Northern Europe","Skilled","M",5,1,1
119564,39,223,"Northern Europe","Skilled","M",5,0,1
117350,39,224,"Northern Europe","Skilled","M",5,0,1
110707,39,226,"Northern Europe","Skilled","M",5,0,1
106277,39,226,"Northern Europe","Skilled","M",6,1,1
104063,40,224,"Northern Europe","Skilled","M",5,1,1
99412,40,224,"Northern Europe","Skilled","M",5,1,1
99191,40,224,"Northern Europe","Skilled","M",5,0,1
98748,40,224,"Northern Europe","Skilled","M",5,0,1
107163,39,226,"Western Europe","Skilled","M",NA,1,1
106720,39,224,"Western Europe","Skilled","M",7,1,1
106277,39,223,"Western Europe","Skilled","M",7,0,1
105613,39,222,"Western Europe","Skilled","M",7,1,1
105391,39,221,"Western Europe","Skilled","M",6,1,1
104728,39,219,"Western Europe","Skilled","M",7,0,1
104285,39,217,"Western Europe","Skilled","M",6,1,1
104063,40,217,"Western Europe","Skilled","M",1,1,1
103399,40,217,"Western Europe","Skilled","M",0,1,1
102956,40,216,"Western Europe","Skilled","M",1,1,1
102069,40,216,"Western Europe","Skilled","M",1,1,1
101848,40,215,"Western Europe","Skilled","M",1,1,1
110707,40,214,"Western Europe","Skilled","M",1,0,1
108491,40,216,"Western Europe","Skilled","M",1,1,1
104063,40,216,"Western Europe","Skilled","M",1,1,1
98969,54,215,"Western Europe","Skilled","M",6,0,1
76825,54,171,"Central Asia","Unskilled","M",NA,1,1
76604,44,171,"Central Asia","Unskilled","M",4,1,1
75939,44,170,"Central Asia","Unskilled","M",4,0,1
74833,44,169,"Central Asia","Unskilled","M",4,0,1
73282,45,169,"Central Asia","Unskilled","M",3,1,1
71511,45,169,"Central Asia","Unskilled","M",4,0,1
70182,45,169,"Central Asia","Unskilled","M",3,1,1
69517,45,165,"Central Asia","Unskilled","M",3,0,1
68854,45,166,"Central Asia","Unskilled","M",3,1,1
68411,45,164,"Central Asia","Unskilled","M",3,0,1
67525,46,163,"Central Asia","Unskilled","M",3,1,1
68411,46,162,"Central Asia","Unskilled","M",3,1,1
66860,46,157,"Central Asia","Unskilled","M",2,1,1
64867,46,154,"Central Asia","Unskilled","M",2,1,1
64203,46,152,"Central Asia","Unskilled","M",3,1,1
63538,46,151,"Central Asia","Unskilled","M",3,0,1
88341,46,198,"South-eastern Asia","Unskilled","M",NA,0,1
87676,46,198,"South-eastern Asia","Unskilled","M",2,6,1
87455,46,198,"South-eastern Asia","Unskilled","M",2,1,1
87012,55,199,"South-eastern Asia","Unskilled","M",2,6,1
86569,47,194,"South-eastern Asia","Unskilled","M",2,0,1
86126,47,192,"South-eastern Asia","Unskilled","M",2,0,1
85683,48,191,"South-eastern Asia","Unskilled","M",2,5,1
85241,48,190,"South-eastern Asia","Unskilled","M",2,1,1
84798,48,183,"South-eastern Asia","Unskilled","M",2,5,1
84133,49,184,"South-eastern Asia","Unskilled","M",2,5,1
83025,49,179,"South-eastern Asia","Unskilled","M",2,1,1
81033,49,178,"South-eastern Asia","Unskilled","M",2,0,1
81254,55,177,"South-eastern Asia","Unskilled","M",2,5,1
80590,55,173,"South-eastern Asia","Unskilled","M",2,1,1
80147,50,170,"South-eastern Asia","Unskilled","M",2,5,1
79925,50,166,"South-eastern Asia","Unskilled","M",2,1,1
73725,50,185,"South-eastern Asia","Unskilled","M",NA,0,1
73060,50,185,"South-eastern Asia","Unskilled","M",1,0,1
72397,51,185,"South-eastern Asia","Unskilled","M",1,0,1
71732,51,185,"South-eastern Asia","Unskilled","M",0,0,1
71289,51,185,"South-eastern Asia","Unskilled","M",0,0,1
70625,51,184,"South-eastern Asia","Unskilled","M",0,0,1
69960,51,180,"South-eastern Asia","Unskilled","M",0,0,1
69075,51,176,"South-eastern Asia","Unskilled","M",0,0,1
68189,51,171,"South-eastern Asia","Unskilled","M",0,0,1
66195,51,168,"South-eastern Asia","Unskilled","M",0,0,1
63538,51,163,"South-eastern Asia","Unskilled","F",1,0,1
60438,52,158,"South-eastern Asia","Unskilled","F",1,0,1
57560,52,154,"South-eastern Asia","Unskilled","F",1,0,1
59774,52,154,"South-eastern Asia","Unskilled","F",2,0,1
54016,52,154,"South-eastern Asia","Unskilled","F",2,0,1
52467,52,40,"South-eastern Asia","Unskilled","F",2,0,1
55124,48,179,"Sub-Saharan Africa","Unskilled","F",NA,0,1
54681,49,179,"Sub-Saharan Africa","Unskilled","F",3,1,1
54016,49,179,"Sub-Saharan Africa","Unskilled","F",3,0,1
52910,49,179,"Sub-Saharan Africa","Unskilled","F",3,1,1
51581,49,173,"Sub-Saharan Africa","Unskilled","F",3,1,1
49588,49,168,"Sub-Saharan Africa","Unskilled","F",3,0,1
48038,55,163,"Sub-Saharan Africa","Unskilled","F",4,0,1
46930,55,157,"Sub-Saharan Africa","Unskilled","F",3,1,1
46266,50,163,"Sub-Saharan Africa","Unskilled","F",3,0,1
45823,50,158,"Sub-Saharan Africa","Unskilled","F",3,0,1
44273,50,157,"Sub-Saharan Africa","Unskilled","F",3,0,1
44051,50,156,"Sub-Saharan Africa","Unskilled","F",3,0,1
43608,50,155,"Sub-Saharan Africa","Unskilled","F",3,0,1
43608,50,152,"Sub-Saharan Africa","Unskilled","F",3,0,1
43387,50,149,"Sub-Saharan Africa","Unskilled","F",2,0,1
43387,51,148,"Sub-Saharan Africa","Unskilled","F",2,0,1
85241,34,206,"Polynesia","Unskilled","M",NA,0,1
84798,34,206,"Polynesia","Unskilled","M",3,0,1
84576,34,206,"Polynesia","Unskilled","M",3,0,1
84133,34,207,"Polynesia","Unskilled","M",2,0,1
83912,34,207,"Polynesia","Unskilled","M",3,0,1
83690,34,207,"Polynesia","Unskilled","M",3,0,1
83025,34,208,"Polynesia","Unskilled","M",3,0,1
83247,35,208,"Polynesia","Unskilled","M",3,0,1
83025,53,208,"Polynesia","Unskilled","M",3,0,1
82804,53,209,"Polynesia","Unskilled","M",3,0,1
82582,35,209,"Polynesia","Unskilled","M",4,0,1
82361,35,209,"Polynesia","Unskilled","M",3,0,1
81919,36,199,"Polynesia","Unskilled","M",3,0,1
81697,36,197,"Polynesia","Unskilled","M",3,0,1
81476,36,193,"Polynesia","Unskilled","M",3,0,1
81033,36,199,"Polynesia","Unskilled","M",3,0,1
80147,42,187,"Latin America and the Caribbean","Unskilled","M",NA,0,1
79925,42,187,"Latin America and the Caribbean","Unskilled","M",3,0,1
79704,42,187,"Latin America and the Caribbean","Unskilled","M",3,0,1
95206,43,186,"Latin America and the Caribbean","Unskilled","M",3,0,1
90776,43,186,"Latin America and the Caribbean","Unskilled","M",3,0,1
86347,43,185,"Latin America and the Caribbean","Unskilled","M",3,0,1
79704,43,185,"Latin America and the Caribbean","Unskilled","M",4,0,1
77268,54,184,"Latin America and the Caribbean","Unskilled","M",2,0,1
76825,44,184,"Latin America and the Caribbean","Unskilled","M",3,0,1
76604,44,183,"Latin America and the Caribbean","Unskilled","M",2,0,1
76382,44,183,"Latin America and the Caribbean","Unskilled","M",3,0,1
76161,45,181,"Latin America and the Caribbean","Unskilled","M",3,0,1
75939,45,179,"Latin America and the Caribbean","Unskilled","M",3,0,1
75719,45,178,"Latin America and the Caribbean","Unskilled","M",3,0,1
75497,45,177,"Latin America and the Caribbean","Unskilled","M",2,0,1
75497,46,176,"Latin America and the Caribbean","Unskilled","M",2,0,1
89226,38,209,"Northern Africa","Unskilled","M",NA,1,1
88783,54,210,"Northern Africa","Unskilled","M",4,0,1
88341,38,210,"Northern Africa","Unskilled","M",4,0,1
88341,38,209,"Northern Africa","Unskilled","M",4,0,1
88119,39,208,"Northern Africa","Unskilled","M",4,0,1
88119,39,207,"Northern Africa","Unskilled","M",4,0,1
87898,39,207,"Northern Africa","Unskilled","M",3,0,1
87898,39,206,"Northern Africa","Unskilled","M",3,0,1
87676,40,206,"Northern Africa","Unskilled","M",3,0,1
87233,40,205,"Northern Africa","Unskilled","M",3,0,1
86790,40,201,"Northern Africa","Unskilled","M",3,0,1
86347,40,198,"Northern Africa","Unskilled","M",3,0,1
85683,54,197,"Northern Africa","Unskilled","M",3,1,1
85241,41,194,"Northern Africa","Unskilled","M",3,1,1
84576,41,192,"Northern Africa","Unskilled","M",3,0,1
83912,41,188,"Northern Africa","Unskilled","M",3,1,1
90333,36,208,"Western Asia","Unskilled","M",NA,6,1
89669,36,208,"Western Asia","Unskilled","M",3,0,1
89004,37,207,"Western Asia","Unskilled","M",3,6,1
88119,37,206,"Western Asia","Unskilled","M",3,6,1
87455,37,200,"Western Asia","Unskilled","M",3,1,1
86790,37,191,"Western Asia","Unskilled","M",3,6,1
86126,38,185,"Western Asia","Unskilled","M",4,6,1
85241,54,185,"Western Asia","Unskilled","M",4,0,1
84576,38,183,"Western Asia","Unskilled","M",4,6,1
83690,38,178,"Western Asia","Unskilled","M",3,1,1
82804,39,178,"Western Asia","Unskilled","M",3,0,1
81919,39,179,"Western Asia","Unskilled","M",3,0,1
81033,39,178,"Western Asia","Unskilled","M",3,0,1
80147,39,173,"Western Asia","Unskilled","M",3,1,1
95206,40,169,"Western Asia","Unskilled","M",3,5,1
86347,40,164,"Western Asia","Unskilled","M",3,1,1
69297,41,165,"Central Asia","Unskilled","M",NA,0,1
68632,42,165,"Central Asia","Unskilled","M",1,0,1
67303,42,164,"Central Asia","Unskilled","M",1,0,1
67746,42,164,"Central Asia","Unskilled","M",1,0,1
67746,42,163,"Central Asia","Unskilled","M",1,0,1
68189,43,163,"Central Asia","Unskilled","F",1,0,1
67746,43,162,"Central Asia","Unskilled","F",1,0,1
65311,43,162,"Central Asia","Unskilled","F",1,0,1
64424,43,161,"Central Asia","Unskilled","F",1,0,1
63538,43,161,"Central Asia","Unskilled","F",1,0,1
62653,54,159,"Central Asia","Unskilled","F",2,0,1
63095,54,159,"Central Asia","Unskilled","F",2,0,1
62874,44,159,"Central Asia","Unskilled","F",2,0,1
62653,44,158,"Central Asia","Unskilled","F",2,0,1
64203,44,158,"Central Asia","Unskilled","F",2,0,1
63760,44,40,"Central Asia","Unskilled","F",2,0,1
NA,32,40,"Polynesia","Unskilled",NA,10,0,1
60438,50,156,"Sub-Saharan Africa","Unskilled","F",NA,0,1
58667,50,156,"Sub-Saharan Africa","Unskilled","F",4,3,1
70846,50,156,"Sub-Saharan Africa","Unskilled","F",4,3,1
55345,50,156,"Sub-Saharan Africa","Unskilled","F",4,0,1
53795,51,164,"Sub-Saharan Africa","Unskilled","F",6,0,1
51802,51,166,"Sub-Saharan Africa","Unskilled","F",6,3,1
49810,51,165,"Sub-Saharan Africa","Unskilled","F",5,3,1
47151,51,163,"Sub-Saharan Africa","Unskilled","F",5,3,1
45380,51,159,"Sub-Saharan Africa","Unskilled","F",6,0,1
44051,51,163,"Sub-Saharan Africa","Unskilled","F",6,0,1
40287,51,166,"Sub-Saharan Africa","Unskilled","F",5,0,1
36080,51,174,"Sub-Saharan Africa","Unskilled","F",5,2,1
35415,51,173,"Sub-Saharan Africa","Unskilled","F",4,0,1
30543,51,168,"Sub-Saharan Africa","Unskilled","F",4,0,1
28107,52,165,"Sub-Saharan Africa","Unskilled","F",4,2,1
25672,52,154,"Sub-Saharan Africa","Unskilled","F",4,0,1
80368,38,217,"Eastern Europe","Unskilled","M",NA,0,1
95206,53,216,"Eastern Europe","Unskilled","M",4,4,1
79704,54,216,"Eastern Europe","Unskilled","M",4,0,1
92990,38,215,"Eastern Europe","Unskilled","M",4,0,1
88562,38,213,"Eastern Europe","Unskilled","M",4,0,1
77047,38,213,"Eastern Europe","Unskilled","M",4,0,1
75719,39,213,"Eastern Europe","Unskilled","M",4,0,1
72397,39,213,"Eastern Europe","Unskilled","M",4,0,1
71954,39,212,"Eastern Europe","Unskilled","M",4,0,1
72397,39,210,"Eastern Europe","Unskilled","M",4,0,1
70846,39,208,"Eastern Europe","Unskilled","M",4,0,1
71732,39,209,"Eastern Europe","Unskilled","M",4,0,1
72175,39,206,"Eastern Europe","Unskilled","M",4,0,1
72175,39,201,"Eastern Europe","Unskilled","M",3,0,1
72397,39,193,"Eastern Europe","Unskilled","M",3,4,1
71954,39,194,"Eastern Europe","Unskilled","M",3,4,1
93212,37,194,"Western Asia","Unskilled","M",NA,NA,NA
92769,37,194,"Western Asia","Unskilled","M",2,NA,NA
92326,54,194,"Western Asia","Unskilled","M",2,NA,NA
91884,38,194,"Western Asia","Unskilled","M",2,NA,NA
91441,39,194,"Western Asia","Unskilled","M",2,NA,NA
91219,39,194,"Western Asia","Unskilled","M",2,NA,NA
90776,39,193,"Western Asia","Unskilled","M",2,NA,NA
90333,39,192,"Western Asia","Unskilled","M",2,NA,NA
89890,39,190,"Western Asia","Unskilled","M",1,NA,NA
89447,39,188,"Western Asia","Unskilled","M",1,NA,NA
89226,39,186,"Western Asia","Unskilled","M",1,NA,NA
88783,39,184,"Western Asia","Unskilled","M",1,NA,NA
88341,39,183,"Western Asia","Unskilled","M",1,NA,NA
87898,39,180,"Western Asia","Unskilled","M",1,NA,NA
87455,39,179,"Western Asia","Unskilled","M",1,NA,NA
86790,40,177,"Western Asia","Unskilled","M",1,NA,NA
92990,37,220,"Latin America and the Caribbean","Unskilled","M",NA,0,1
92547,37,220,"Latin America and the Caribbean","Unskilled","M",5,0,1
92547,37,220,"Latin America and the Caribbean","Unskilled","M",5,0,1
91884,37,220,"Latin America and the Caribbean","Unskilled","M",5,0,1
92990,37,220,"Latin America and the Caribbean","Unskilled","M",5,0,1
91441,38,221,"Latin America and the Caribbean","Unskilled","M",5,0,1
92104,53,220,"Latin America and the Caribbean","Unskilled","M",5,0,1
91662,54,222,"Latin America and the Caribbean","Unskilled","M",5,0,1
89447,38,217,"Latin America and the Caribbean","Unskilled","M",5,0,1
91219,38,216,"Latin America and the Caribbean","Unskilled","M",6,0,1
90112,38,220,"Latin America and the Caribbean","Unskilled","M",6,0,1
89447,39,220,"Latin America and the Caribbean","Unskilled","M",7,0,1
89447,39,214,"Latin America and the Caribbean","Unskilled","M",4,0,1
89447,39,210,"Latin America and the Caribbean","Unskilled","M",4,0,1
89004,39,205,"Latin America and the Caribbean","Unskilled","M",4,0,1
88783,39,202,"Latin America and the Caribbean","Unskilled","M",4,0,1
76161,42,180,"Central Asia","Unskilled","M",NA,0,1
75719,43,180,"Central Asia","Unskilled","M",3,0,1
75497,43,179,"Central Asia","Unskilled","M",4,0,1
74833,43,179,"Central Asia","Unskilled","M",4,0,1
74168,43,179,"Central Asia","Unskilled","M",3,0,1
73725,54,178,"Central Asia","Unskilled","M",3,0,1
73060,54,177,"Central Asia","Unskilled","M",4,0,1
72839,44,178,"Central Asia","Unskilled","M",3,0,1
72617,44,177,"Central Asia","Unskilled","M",3,0,1
72175,44,177,"Central Asia","Unskilled","M",3,0,1
71511,44,176,"Central Asia","Unskilled","M",3,0,1
72617,45,174,"Central Asia","Unskilled","M",3,0,1
71289,45,171,"Central Asia","Unskilled","M",3,0,1
71068,45,168,"Central Asia","Unskilled","M",3,0,1
71732,45,164,"Central Asia","Unskilled","M",3,0,1
71068,45,163,"Central Asia","Unskilled","F",3,0,1
81919,40,165,"Melanesia","Unskilled","M",NA,0,1
81254,40,165,"Melanesia","Unskilled","M",3,0,1
81033,40,165,"Melanesia","Unskilled","M",2,0,1
80590,54,165,"Melanesia","Unskilled","M",2,0,1
80147,41,165,"Melanesia","Unskilled","M",2,0,1
79704,41,165,"Melanesia","Unskilled","M",3,0,1
95206,41,164,"Melanesia","Unskilled","M",2,0,1
88562,42,164,"Melanesia","Unskilled","M",2,0,1
84133,42,164,"Melanesia","Unskilled","M",2,0,1
79704,42,163,"Melanesia","Unskilled","M",2,0,1
77268,42,163,"Melanesia","Unskilled","F",2,0,1
76604,43,164,"Melanesia","Unskilled","F",2,0,1
76161,43,161,"Melanesia","Unskilled","F",2,0,1
75939,43,158,"Melanesia","Unskilled","F",2,0,1
75497,43,157,"Melanesia","Unskilled","F",2,0,1
75276,43,151,"Melanesia","Unskilled","F",2,0,1
67968,43,144,"Western Asia","Unskilled","F",NA,NA,NA
67303,54,144,"Western Asia","Unskilled","F",3,NA,NA
67303,44,144,"Western Asia","Unskilled","F",3,NA,NA
65754,44,144,"Western Asia","Unskilled","F",3,NA,NA
65532,44,140,"Western Asia","Unskilled","F",3,NA,NA
65089,45,139,"Western Asia","Unskilled","F",3,NA,NA
64424,45,137,"Western Asia","Unskilled","F",3,NA,NA
63760,45,139,"Western Asia","Unskilled","F",3,NA,NA
62874,45,140,"Western Asia","Unskilled","F",3,NA,NA
61989,45,141,"Western Asia","Unskilled","F",3,NA,NA
61103,46,140,"Western Asia","Unskilled","F",2,NA,NA
60217,46,137,"Western Asia","Unskilled","F",3,NA,NA
59553,46,135,"Western Asia","Unskilled","F",3,NA,NA
58667,46,133,"Western Asia","Unskilled","F",2,NA,NA
57781,46,132,"Western Asia","Unskilled","F",2,NA,NA
73060,46,129,"Western Asia","Unskilled","F",2,NA,NA
59332,49,185,"Sub-Saharan Africa","Unskilled","M",NA,0,1
57781,49,185,"Sub-Saharan Africa","Unskilled","M",3,0,1
61989,49,185,"Sub-Saharan Africa","Unskilled","M",3,0,1
53573,49,183,"Sub-Saharan Africa","Unskilled","M",3,1,1
51359,49,179,"Sub-Saharan Africa","Unskilled","M",2,1,1
50916,55,177,"Sub-Saharan Africa","Unskilled","M",2,0,1
49588,55,174,"Sub-Saharan Africa","Unskilled","M",3,1,1
45823,50,172,"Sub-Saharan Africa","Unskilled","M",3,0,1
38959,50,169,"Sub-Saharan Africa","Unskilled","F",2,1,1
50916,50,166,"Sub-Saharan Africa","Unskilled","F",3,1,1
31651,50,164,"Sub-Saharan Africa","Unskilled","F",4,0,1
28550,50,162,"Sub-Saharan Africa","Unskilled","F",4,1,1
25229,50,158,"Sub-Saharan Africa","Unskilled","F",5,1,1
23236,50,156,"Sub-Saharan Africa","Unskilled","F",4,0,1
21242,50,154,"Sub-Saharan Africa","Unskilled","F",4,0,1
19471,51,151,"Sub-Saharan Africa","Unskilled","F",4,0,1
70846,46,159,"Sub-Saharan Africa","Unskilled","M",NA,1,1
53573,46,159,"Sub-Saharan Africa","Unskilled","F",4,1,1
50916,54,161,"Sub-Saharan Africa","Unskilled","F",4,0,1
47816,54,154,"Sub-Saharan Africa","Unskilled","F",4,0,1
44051,47,157,"Sub-Saharan Africa","Unskilled","F",4,1,1
38515,47,156,"Sub-Saharan Africa","Unskilled","F",3,0,1
33201,47,155,"Sub-Saharan Africa","Unskilled","F",3,0,1
29215,47,152,"Sub-Saharan Africa","Unskilled","F",3,1,1
25672,47,151,"Sub-Saharan Africa","Unskilled","F",2,0,1
23015,47,150,"Sub-Saharan Africa","Unskilled","F",3,1,1
21242,47,148,"Sub-Saharan Africa","Unskilled","F",4,0,1
20579,48,147,"Sub-Saharan Africa","Unskilled","F",4,1,1
21021,48,150,"Sub-Saharan Africa","Unskilled","F",4,1,1
21686,48,156,"Sub-Saharan Africa","Unskilled","F",4,0,1
22793,48,154,"Sub-Saharan Africa","Unskilled","F",3,1,1
24343,48,154,"Sub-Saharan Africa","Unskilled","F",4,1,1
