"iid","gender","department","level","sentiment","intention"
"e9ee04d50993500f3cac07d00ef6140a","M","HR","Low",10,4
"f2aa2c1f8ac6f3d1fb5ec7c0ec9cf33a","F","Finance","Low",8,3
"6508947960f737463001be977a5c0268","M","IT","Low",9,3
"3157acf29f1df340823e04fb80ae7bdd","M","Finance","Low",6,4
"303e6a966503ae7dfb916445e1570877","M","Finance","Low",7,1
"1787e8bab6b762c73f1d43405687a363","F","Finance","Medium",9,7
"4f7fd34ab012eb0822865f7d563b8d42","M","Finance","Medium",8,4
"55415e4dacc372350dd7655d8aa7955f","M","IT","Low",7,1
"1cc60a417da82e5df1abf6cc40b58cd5","F","HR","High",8,2
"b64b3c70c7d114d9ddac9f05632f5f46","F","Finance","Medium",8,7
"4bd0cb2bce06094f39d5b2b61122b741","M","HR","High",10,5
"bd003bfeff11a62219e85896ed726b32","M","Strategy & Operations","Low",6,6
"19b198d75e1bd78fb750a6b907deecdf","M","Sales/Marketing","Low",9,5
"fe1a39929539b58fa028aa839c847a4e","M","HR","Medium",10,1
"af0a1ad0f8d70279a7a875dbdd376d40","M","Finance","Low",7,2
"8cfa7d947885b8c124ddf0d2246b2c7b","F","Finance","Medium",8,2
"d99edd94a7e1383b405ae394ce4bcd71","M","Finance","Low",7,2
"f9bebee0f108c01545dc207ef5773e76","M","Strategy & Operations","Low",7,6
"dd7242dd80312d07c1c06e8b42131aba","F","HR","Low",10,2
"636dcd8b9449a87918f8764c2c5fc664","M","HR","Medium",9,3
"33a82b38c71551ce4372505793352ec1","M","Finance","Medium",8,3
"8ba072ec851fdc2e4fd12b1069f14483","M","HR","Low",6,7
"6358b954193e20107912a72524c5258a","M","HR","Low",7,2
"54d20a2a0a581c1dc034fe1df0625b70","M","IT","Medium",8,1
"e768a8acb7838036492c03908139c160","F","HR","Low",4,4
"cd589f3a26f5dfd64a2ad1e9a6987189","M","Sales/Marketing","High",10,4
"ef7ed703ef2359d575f5da89a3f6e8cb","M","HR","Low",7,4
"0e5c61a1d77fea5fca683308a67d04dd","F","HR","Low",7,4
"a066a171f28940b3d2dd8710985c339e","F","Finance","Low",8,3
"194851f01019e5ebf7bfd7afbcb72d40","M","HR","Low",8,3
"6a406da0527ea36d210ceba5ee87bcb8","F","Finance","Low",8,2
"86ce77fe6d41fb4cf07556be3197dae2","M","HR","Medium",7,9
"6139e3bf79bc580ce33242d67d3e1b43","M","Finance","High",8,4
"3296469a18647fbd365422febcab415e","M","Finance","High",9,3
"a9e5b4392c19950d5651d44a735797c6","F","Finance","Low",10,2
"f526168f08c0fa4c06d98f5dfe3dc771","M","Finance","Low",8,2
"6c8425a2d6e3f6f54fe771d1670badea","M","Finance","Low",7,4
"5702d97009e6e71d846a8f84c6281e47","F","Finance","Low",7,3
"b2d69445abec0f3d37078e684686abb0","M","Sales/Marketing","Low",10,5
"a1d87baf67b90f4c4ea2fa3c0cae5a90","M","IT","Low",8,4
"9a8742bfc84cdd20c3e1fa436ad1e49e","M","Finance","Low",8,7
"854b345483489258c527932667387888","M","IT","Low",10,5
"f76855d7d40b27faba93e548eb5defb3","M","Finance","Medium",4,4
"03971e1e7ab906aecafa1441663bf818","M","IT","Low",8,9
"0387f73bbebcde2c58a699f555a84267","F","HR","Low",4,7
"79d3cbea86a40ae2819d54617d8b6cab","M","HR","Low",8,4
"deb2a3adf1ae84afde72360ff335eedc","M","IT","Low",8,2
"07a884c2f859b8b0c5ac5aeafb7866f6","F","Finance","Low",7,4
"b750d00bd72190c7c5285c0a3c113864","M","Finance","Medium",6,8
"f3ebc3c3be5cef6dd868d0d451092ac8","M","Sales/Marketing","Low",7,3
"47b4b9d5eb434490ba6d63d15d88c94d","F","HR","Medium",3,2
"d3f3123fcfee543b815dd23aa32bfd37","M","Finance","Medium",9,4
"96440f1ff6f7fc6838f7eeaff8ec5d1e","M","Finance","Low",7,4
"21a00c4cff2ea490c604efc694639dee","F","IT","Low",10,3
"1659aa6af7f9620efec6575be8dc7115","M","Finance","High",8,4
"db044412494d08f492e0104895f4e5d2","M","HR","High",7,9
"ba57144c8d76edfcc89d31297525ca2f","F","HR","High",8,3
"2d0b8ceaccaa2a7a9c189425643c514f","M","HR","Low",8,3
"e773eb79015174c0f8269ff2bd121656","F","HR","Medium",9,3
"898dfb2a0fca1a7d2fe0bd82aab30ab2","M","HR","Low",7,3
"2b41e35e729e8e3433d6c9e97612c328","M","Finance","High",7,5
"2e2dd6d176a572f667c86bd754b5c530","M","IT","Low",8,4
"2d20a9eee677476e20ac7edd248719f6","F","Finance","Low",7,7
"6d5a690da64551b360e0b85b37995c88","F","HR","Low",8,9
"5c7da7e73e2739eed41d70c717cd1abd","M","Finance","Medium",7,4
"aab68d33cdedaae4732363d53812ae0d","M","Finance","Low",7,5
"2f6e77b0ff8dd51f48eaf5449696b572","M","HR","Low",7,2
"c5c13cbaa8277012a3665961cfa26aea","M","IT","Low",8,5
"033cb50f647ea1920772cb359ba4c49d","M","Sales/Marketing","Low",8,5
"af9cccfbabb0cf6d65e56b91202b258f","M","Finance","Medium",8,4
"2ff49d79cddc0cbf6e386dbf2c0e1e00","M","Finance","Low",10,3
"1cc632f10bd6f5e9ce98bbe659ad0d85","M","Sales/Marketing","Low",9,3
"cf9e0060ab06b804445854ebe6be8715","F","Finance","High",9,3
"4e52c9a60bb6863397c822192cf36b78","M","Sales/Marketing","Medium",7,6
"968e01e0740f748dd970bd16794c144a","F","IT","Low",4,5
"4a775b2712675ba1e8479eaffb1d78ae","F","HR","Low",8,3
"82225b9967ff8921c7995bb74c049e5f","F","Strategy & Operations","Low",10,3
"cf6de2bd9b8584a9d564979906a85f4f","F","Finance","Low",8,6
"8d9e7e5836933bdfb23e84b4199a00c5","M","Finance","Low",9,2
"cc339f31f0c074725f8e01a1906bac06","M","HR","High",9,1
"a13b999315a8bdd97769d3456b9bce2f","M","HR","Low",8,3
"d7111a470a63f2b3ae5146d4c6da3950","M","IT","High",10,2
"8ecf29ab39ec3d115b375c41a69de223","M","Finance","Medium",8,5
"920051bca735b497292019c5a26c3f15","M","Finance","Low",10,3
"93bc2131eaef95b33beceb0c9d5db897","M","HR","Low",7,6
"a7bd103fa48b7001381c11a46e375256","M","Finance","Medium",9,2
"d57e22044d2268824441bf04367d757b","F","IT","Low",10,3
"9f1013ea86191a54b94e2f181cd76cda","F","IT","Low",8,2
"4b01c7a734c5eab338516f38c4ac2947","M","IT","Low",2,9
"e4cd98e549545ac8b1612a548bf39365","M","HR","Low",10,1
"83866e91b54ebf1e4d4d0d3c77538797","F","Finance","Medium",8,3
"76c9fa826814f81eb81c736844a0a9ee","M","HR","Low",8,6
"37126a5f13f131b105727f87c97f6090","F","HR","Medium",8,6
"976bf66c1345c5f526636f70af41cccf","M","Finance","Medium",8,2
"699cd30b7bf011b19577c84077dce2a0","F","HR","Low",8,3
"d913e7199014a363b9b19feee84bc12a","F","Finance","Low",10,6
"7c8277d55ad0ba8b0db6bba830c88a82","M","R&D","Medium",7,2
"935261dce1d5204a8a2ad6acd09bea1a","M","HR","High",10,1
"2ccf363d15c86c8a647d6ca020285970","F","Sales/Marketing","Low",7,2
"3bc9e04a2a3f03f6929cb9edd00367b3","M","IT","Low",8,2
"32db594dccf155e8d0da717dc2a65ef5","M","HR","High",9,3
"01247579657331397759e7494e0f1f6b","M","Finance","Medium",7,7
"2124ef2ef9126588a53c912ad169ff49","F","HR","Medium",7,6
"ed118dd6e12c8fdf3bbb94d035c18a77","F","Finance","High",9,6
"3cd06b7d2223e7de7d3fa64edc8d3cde","M","Finance","Low",8,2
"bd3838d0a3c8015918f89e9172b09d0c","M","IT","Low",8,7
"78ea04352fc9778d6cb299227fcd0228","M","IT","Low",8,4
"a7d966d941aa58d17ecfed35ca3c3a2b","F","Sales/Marketing","Low",7,4
"5243299c9361a921b2673e121109cedf","F","Finance","Low",8,2
"c3b049bdeea86265c8aa28968d51b3b4","F","HR","Low",10,3
"e6ee23670dfdd03867f2f8d88a8bfa54","M","Finance","Low",7,3
"776a53cbba9c42ea2fc5aa1e5d5564a3","M","IT","Low",9,5
"4156751273df2095b4db144fe285b96c","M","HR","High",8,4
"e3baebed27151daed024d25baf63b079","M","HR","Low",10,2
"2dc2af0b13db7d9149ac17ea782e3350","M","Finance","High",10,2
"a93bb85898e08832b5364cc7d58fe7f5","F","HR","Low",7,8
"23e676edc257d9b9a250b3cd5d159d57","M","Finance","Low",7,2
"23cbb7e3612ac7dec935c152763b127b","M","R&D","Low",7,2
"1b09882a9caee778248589a2de5bf768","M","Finance","Medium",10,1
"44bdc5213f92ff79acb3dfae532c700f","M","HR","Medium",9,7
"83082bff6b9c16c41ed99f1bac0d248b","F","Strategy & Operations","Low",7,10
"051242faf35d9a339e512cf005803bbb","M","HR","Medium",8,4
"b92f95b43f77db412beaa26d75267d62","M","IT","Low",4,4
"2bad2b5971718c09d7dde009472f4b69","M","Finance","Low",8,3
"c699f4049b49ea6a217e17e549a19771","M","R&D","Low",7,3
"d21260501157cf14b9d978358cc36eea","M","HR","Low",7,4
"b4fb021f8e25f568f8e24d5efd0d0273","F","HR","Low",7,4
"a57df0f898853cd3a1a7f9175bb1d1a4","F","HR","Low",7,5
"ec90eac27decbd111add3f7e3636a981","F","Finance","Low",10,1
"de91795c400657f2db6d5d0b71387a2f","M","Finance","Low",6,7
"253b33f5ef34295a95e6727dc623221e","M","Finance","Medium",9,4
"67a03c7ac32c9c3f9cc03467e5455d12","M","HR","Low",7,2
"1786dcaf428ca3e4e5dc651db2c890c7","F","Finance","High",9,2
"2d02e6168644f56d2d86273234f188dc","M","HR","High",9,3
"7f672bbc26e1b0b12e45fdec847ed15f","M","HR","Low",7,3
"776d110c0f2974f58d77875dc053b344","M","Finance","Low",9,5
"f5241ed50a5b81106bac2a0688a0a037","M","Finance","High",8,1
"1d3f7cacf936191f380788546b4b9cd5","M","Finance","Low",10,3
"d7c3f44487f57fcc19d4e73642d2e133","M","IT","Low",7,4
"bdff26d038b92d20f375c0af19941c7d","M","HR","High",10,2
"e02b1030cbfe3d36a8afa60453db0045","M","Finance","Medium",8,3
"5dcc50cfde17ca4e797283488632c79e","F","HR","Low",7,2
"ca35636d4d0baf948eda6fd2b9caf3da","M","R&D","High",4,9
"9aa97e7cfba78b4ef85b549cc54fc1d8","M","Finance","Low",7,3
"2f2736712a1f2079000049c29bc400a4","F","Strategy & Operations","Low",8,6
"26d1562c46e1ff96b89bbcd8b76e2291","F","IT","Low",7,4
"70c0402448aa654b22334a8910a3fd35","M","IT","Low",7,4
"a570e82ca129c78bcfc7b2df6d74181a","F","Finance","Low",10,3
"1d542f715c0e8216ae94c6e264f6964c","M","HR","Low",10,3
"32e2d8221fe2f20878b947dd346f154a","F","Finance","Medium",7,7
"ddf3f429c258b3f341fb51f8dbee955c","M","R&D","Low",9,2
"838f2b41d4e3b7aebd4546f6ac3a80ba","M","R&D","High",9,4
"68cc9023e728a63ca9e617adb8beb1cb","F","Sales/Marketing","Low",10,2
"f0638dde2ca02858c3f32c832b9429f3","M","IT","Low",7,2
"d194350d937a53333f8db1034bc52ae2","M","R&D","Low",10,1
"6d6f1cd2dbaee022be41affb7854981f","M","HR","Low",7,4
"0ed5be7850c7fe47bc8436773c0c8f16","M","HR","Low",9,3
"fbeeee6ab426da057514d2835ba3f646","M","HR","Low",8,6
"493782ebcdd97d71ff099fb98425be5c","F","Finance","Low",10,1
"78ebd8b92ae4282fe8db588ae83caffd","F","Finance","Medium",5,8
"28b60aefc91b3c58a6e9553ab79b5b67","F","IT","Low",2,5
"af2fcd268a833a4b21975f75571f2f3c","M","HR","Medium",10,2
"87bce33e8acaf57b8138cd3350c7aee3","F","Finance","Low",8,4
"331a9a295f14a63e458102991b3b4f71","F","HR","Low",10,8
"8577259305693ace74033b7a8fcaed52","M","IT","Medium",7,6
"10b11120d4a19ac02d684de40d33bb52","M","HR","Low",10,3
"4bf09050a4dca7d3ab31b4f3077edc64","M","HR","Low",10,3
"36f694dc3a20db1dca4bcc2e776d9584","F","HR","Low",7,7
"a49a84156665566fe9fce64aebdcd4fa","F","HR","Low",6,2
"96da4955c81d2ffcf4c026daf9ca69b7","M","R&D","Low",7,4
"90f71dc0a4137814db8d620d82e607b8","M","HR","High",7,9
"0e4b7d0a70621d8c57a70a168b85b347","M","HR","Low",9,3
"834a06466852f0975872d18fa94b93ab","M","HR","Low",10,3
"22b63ccfa664faff743132c004368c6b","M","HR","Low",10,2
"c0ec2c36128948628e40b29168f5f2fb","M","HR","Low",8,3
"f39204101474d18f9f9abf9a7951eb56","M","Finance","Low",7,3
"a6c50ccee2bc5877178e5a0950574b65","M","HR","Medium",7,9
"c473123bdbfe8fb8e0fc6011f6267075","F","HR","Medium",10,5
"6d79200b3353d6c972550f1bcd796fa5","M","Finance","Medium",7,4
"c57d342ee8d87ca806a4929260bac0ab","F","HR","Low",10,1
"34e1a8e2a8889dc81129790a23e7c6aa","M","HR","High",10,4
"15e50d2d9f168be91989087bd04c2fde","M","Finance","Medium",8,2
"3d4ebd7099e6ac3ec5351dc63f0c9e97","M","HR","Low",8,4
"1afb746dc30bf3a7cbb54211438c3005","M","HR","Low",7,6
"d6b8b323bb0718a2960f62eca2376a72","M","HR","Low",8,4
"03cb90565da10c8b73236a2007777eac","M","Sales/Marketing","Low",8,5
"1e80497ec71ced4d12bbb0b1d8ddd486","M","HR","Low",8,1
"a1fee3e5446efc516867b83d504557d6","M","Sales/Marketing","Medium",8,4
"a6a893882cadc2388b4f01f54226e544","F","HR","Medium",8,7
"4a2f2785e94660d41d422cfdbf4d2518","F","Finance","Low",4,2
"cdf12e1446ef95abee8fe6ec34cd59bb","M","IT","Medium",7,4
"7b486148dadc4f2a2b7098322f283913","F","HR","High",3,7
"618fe0dfcaafa0cb58d84c3c0fb480d5","F","Finance","Low",4,4
"8e896143f3784f7ca2441c9f62982f5b","M","IT","Low",8,4
"fec1c49766f801ff547e30e84e6fede9","M","Finance","Low",3,4
"547f6fb74d9d26600088789aee990574","F","HR","Low",8,2
"f61877f513479896a627d2051dd4c191","F","Strategy & Operations","Low",7,6
"038a43affdf64d56f4df2e70c0e02c92","F","Finance","Low",8,7
"405a3ed45df7af4be31f6314f7f31055","M","HR","Low",8,2
"cf9a9c756d688f42bd29f304d01659c5","F","HR","Low",7,3
"2dc435f8fb6b7303cc437021b3bc3c85","M","Finance","Low",7,6
"f8fb9ab1dad5615f6e96164e748adfa0","F","Finance","Low",7,3
"16d0f3cd5171ffa337a0bfff51442545","F","IT","High",9,5
"a678afc63121bfc4dbdc06d25df24ea8","F","Finance","Low",10,4
"b21cf375534111f0a5c95f10bba7f39d","M","R&D","Low",10,3
"46172f3d2b648ea3994bfd80703a97a2","F","Finance","Low",10,3
"05e5e8a1274ba2105c132a83fd9122d9","M","Finance","Low",6,4
"bc781536232200711adf3665b6186451","F","Finance","Low",7,6
"cccd644510fba8820d1005ffe30334eb","M","HR","Medium",7,4
"6f8e708b97ee44434b3b57d9b6367bbc","M","HR","Medium",10,1
"92c88fd4ecf70647eed96e3334134e83","M","IT","Low",8,2
"770f206cd560d7dad4c632462bc0ab20","M","HR","Medium",7,7
"e708ab9ed5216c156aefe3594ea3288c","M","HR","Low",7,3
"6c71ef40f0f563d6a11c4988e949160c","M","Sales/Marketing","Low",7,8
"4008ebe67b021db6f19341a0998af22e","F","IT","Medium",7,10
"99710630786471d8bc165b1ad2da5fa6","M","Finance","Medium",10,1
"49b80f77c0909c3792eee66c20c5cdb7","M","Finance","Low",7,5
"4f4d9d2105928e65d496ad19a46918bb","M","IT","Low",4,7
"60d3426c2db7268113e8e0a05a44f5f2","F","Finance","Low",8,3
"0e68eef7ea5e389dcca38ca82b35ce72","M","Strategy & Operations","Low",6,4
"582d529714ac4aa0dc0f43a172b7c28b","M","Sales/Marketing","Low",7,7
"10f31f88b9ecaf1114c39982f24f0f49","M","Finance","Medium",8,7
"f972d4690b63da701ce3a84ab20c241e","M","IT","Medium",4,6
"a9a6c89713e729b1b5bcbc882f1188ca","M","Finance","Low",8,1
"0d85f93c73177a4b5d34eddf0dc6fdbc","M","HR","Low",8,6
"cbc7295f8e97909fb4225a5a287140fe","M","HR","Low",8,2
"a8b4a1e961cf643ea3ab46dbde90111a","M","IT","Low",7,8
"ac21e0c7e56092db1e9035130ce22e40","M","Finance","Medium",10,3
"605e8f54fdd39710d5ad230c1929bfa6","F","HR","High",8,4
"8ed545d1771c874857dcebec37b3bd31","M","HR","Low",9,2
"4601848ee5be6a4e82182f288381b9b8","F","Finance","High",5,5
"72a2f854ab060d4437c549ea5bef3e09","F","HR","Low",7,2
"9cb8de06410fb151c0c7fc13ed5bd556","M","HR","Low",7,9
"c04e2c51a3c05292fa76799ba7be6437","F","IT","Low",8,2
"158173e73233f0d6cfc46184a5e1ac6f","F","IT","Low",8,5
"85068b515e9f22f169a600b1d0d8758a","F","Finance","Low",6,7
"ef024330220ac6ecc3149f956dbf6ab8","M","Sales/Marketing","Low",6,6
"83baff0c1507a294678a63c447041624","M","HR","Medium",7,4
"b514735693b10ffe01db11ba1e4bd7b8","F","Sales/Marketing","Low",7,6
"27be6f1b307bf8109e74441e27cb773e","F","Finance","Low",8,7
"079638393866502645111b78ef0a7c1e","M","Finance","Medium",4,7
"5b8b89a7f407427cca1d867269f754d1","F","Finance","Low",6,3
"1d3bc013ae5fcdeeb6e2d7680ae2678f","F","Finance","Low",7,2
"2fb08c59257265ca751dccb4790df526","M","Sales/Marketing","Medium",7,4
"31952835d147b7d12214e41743dd4cda","M","HR","Medium",8,3
"24a291d1a572ee3f02b8ffaa2dcac2ac","M","HR","Low",10,3
"38412bb6a1b4ee0535ee28b9f2828819","M","HR","Medium",7,5
"659b542cee6670f7c415b76519e8f356","M","Sales/Marketing","Low",9,3
"6ff1f051b85428651069b09e0bc5f8f5","M","HR","High",8,1
"231c2b43519b4bdd5bf5c79df370ae54","M","Finance","Low",7,2
"e06b0ef96d5fda8c05fa042bd5e00abd","M","Sales/Marketing","High",7,9
"11f40f87c33556044e6ebe0354f21e5a","M","Finance","Low",8,3
"7d6ed3d3592546c02280498acfe1c26b","M","HR","Low",7,4
"f7abef39b2849c7947bc49407d3e72b8","M","HR","High",9,6
"44ae4852b15cc0f06b2cbd4856846f4f","M","Finance","Low",10,3
"963805fce47cf61e6aa16499692cb2ec","F","Sales/Marketing","Low",7,4
"2a0744d75585dc4268584cc236584fdb","M","Finance","High",8,7
"7f71d35b793860ebc60301872e8f8e8d","M","HR","Low",4,3
"b1b6e2b663bebdf86472d5bc4ea41569","M","Finance","Medium",8,5
"f8139e014a48d38238202b0ea3d84343","M","Finance","Low",8,3
"308ad328436508221dd83b6933476820","M","R&D","Medium",8,2
"23092ca6e98422360a738e3895ff8c2e","M","IT","Low",4,2
"d12a106369c4390a2e7faecf81f6fa06","F","Finance","Low",7,6
"cc73a1b4b291042e140bf3a926e87e58","F","Finance","Low",3,6
"9c2d6185bd6a8e20b04c0019bee9f31e","M","HR","Medium",10,4
"27238e42c54868db78fcd8cb8c16c2a6","F","Finance","Low",9,7
"f2d966fa00d1ec98cf6a5831947867c2","M","Finance","Low",8,4
"563657e3cecd54f4c0955a3a009e04cf","M","R&D","Medium",7,5
"d389d1aa64e81f4060140f1a5c7f2849","M","HR","Low",6,6
"f300f41eb354ce6ed0d660d8af1fa018","F","Sales/Marketing","Medium",9,2
"e1ccb7523707a8d105caf2df4238d803","M","HR","High",9,6
"73cccd6da488c431645c6286eb948ebb","M","HR","Low",5,2
"5631e4d2b174e19af7aa6b76e2d38d1a","M","HR","Low",10,3
"c77fe34d0089215ef44ad88c0da3a62e","F","Sales/Marketing","Low",8,6
"2206c254d5343db146c7d4f1c27f90d8","F","HR","Low",8,3
"60d49a9fdb7a8950e868e4c9a5567736","M","HR","Medium",7,7
"7c05e2f04458f1526525a0c505a43418","M","HR","Low",7,4
"a6a82448c924bb245fa3b18d9c2a643c","M","Finance","Low",10,5
"28b8c3093fd6b99067a3d0039d04ee4e","M","Finance","High",9,3
"e2cabf6017658b4fecb3610088bd1c07","M","Finance","Low",8,6
"b1a232e5572f6ea6ef44e59738fb70e1","M","Sales/Marketing","Low",7,3
"bd2717fb68ab6ffc84ffc99d139a81ed","M","Finance","Low",3,4
"ae7c4e108c186de8e82ea0b6444af52e","M","HR","Low",8,4
"6d8fbd6d0b9fb06999b9dc89376c765e","M","Finance","High",7,4
"4a55a18844e871f97cca78067df78418","F","Sales/Marketing","Low",10,4
"dba41bfe2c19b81a7fff59deb12bad65","F","HR","Low",9,3
"a05c12d1bc5238d3e608ad485e196946","M","HR","Low",7,4
"1fd76e5c6d7caa241358fa5c8b9a3ae1","F","IT","Medium",7,5
"4c401cf33b246223266566163b4bfa9e","M","Finance","Low",10,3
"01a5e888bfbe2f8dbe4f35c9243fa358","M","HR","Low",5,7
"dd74993a6d53da959c375140924cc55e","M","IT","Low",8,5
"541d36b8a6c48b05d7bd2695fac916b0","M","Finance","High",8,4
"a864947576f44c1b94602e47034a168f","M","Finance","Low",9,3
"ad9875b01c130022429ebd6bb19ece3d","M","Finance","Medium",8,4
"d4a88254e846f76a26bb1a6145ee4eca","M","Finance","Low",7,3
"eb5a6f02a4d1f07e40ee84dd163b6959","M","Finance","Medium",7,4
"c58c06a2a24656ec917ee0ead130f28b","F","IT","Low",7,2
"a55907d1e6f7362300111a350b8e7648","F","Finance","Low",3,2
"ad60df297ead8a4dac664dc43cc3d75b","M","IT","Medium",7,4
"c16a8e206e9d854cafdbc9c7c82f9bf7","M","HR","Low",1,9
"5584a5756d603cde41a115707602f7b4","M","HR","Low",10,4
"7238d0f342830a6eab3624d331577bf2","M","Sales/Marketing","High",8,3
"ec70a3f85359f43ab5ee9d5d3b2ac7b3","M","IT","Low",6,4
"a389637c63a5396018ad29f14e0bb4e6","F","IT","Low",5,5
"9d96dffeca0b409141ceae76e9fe80fc","M","HR","Medium",7,2
"218487ea3c458c152df797909ca8c59c","F","Finance","Low",7,7
"ea1bdf05a12e144cdf6fe0d335596349","M","R&D","High",7,4
"44f3f7fabbb08c4621acce4c86c3ae83","M","R&D","Low",8,3
"a4b1e26df4c9e84a3dff03da9b9db929","F","Finance","Low",7,6
"b10c5b108e409c7a3ac480ce952ce4b6","M","HR","Low",7,4
"952fef12978421b8ebf630a1b2e83528","M","Finance","Low",7,7
"be5fb7c3b3317cd0e097eba108ddcbd8","F","HR","Low",4,9
"63e03bf370fa04912c0bbe5f48c04ea9","F","Finance","Low",7,5
"7ff299b79866bda74ec68f9c0355a172","M","Strategy & Operations","Low",8,7
"7b4be787fa0777466432aa96e8fbace5","M","HR","Low",7,7
"702a53af18131ded0a840341b31e361e","M","Finance","Low",6,8
"5704d8e4e97bf44e005f58c4fa089071","M","Finance","Low",8,4
"8535e6f5495d5d97489d35cb69c0d816","F","IT","Low",7,4
"c288b32d4a206d0509ba3de9d6c2d831","F","Finance","High",7,4
"f78bdec91b80b41b470a4796e4ce6bfc","M","IT","Low",7,2
"4809e42e7a9ca5638c8fedeaf55cff8f","M","HR","Low",6,7
"0fdb5db67e234eda28b9078f4413cf36","M","Finance","Low",8,2
"f5ce1cbf12bc1e83d3a89dcdd949bb5f","M","Finance","High",9,3
"62c1260cee785c96b4efc7bfcefc6e21","M","Sales/Marketing","Low",8,4
"a8d26a9b1fa868da74861d1c5f719ffc","M","Finance","Low",8,4
"e67a970fda5a6c7241fe1697fe5894a7","M","IT","Low",8,6
"874364a94e3a66481726d40b53520679","M","Strategy & Operations","High",10,3
"ac97a6b636c7b11e0e7fd80c9a070d1a","M","Finance","Low",8,5
"bca4dfbeeccb67ae2b91ed096fdaee49","F","IT","Medium",7,6
"81f55374fa78286c0613dd68fa9ae5af","M","HR","Low",7,3
"cb499a9d54f888752d274b9bb406605e","M","Finance","Medium",10,3
"e2b0b86640c7dbe06ab0fbb166146c6d","F","IT","High",4,4
"f3bc828d4e09480eb11302cb5fb0e8e6","M","Finance","Medium",7,5
"449e22d4da03cf4d803417aecb47e69c","M","HR","Low",2,7
"30a966bb185a862ef19216b8641a7c58","F","Sales/Marketing","Low",6,6
"0ac43aec7648baf3a1fa2acb97ec3cb1","M","Sales/Marketing","Low",7,2
"23bf11a9788247512fa309e979b7d2c8","M","R&D","Low",8,3
"dac48c15a29ab512bc2ec3149d9855e8","M","Finance","High",3,10
"a69904d0fdc5c6b6b6dd49d22ae464f9","M","HR","Low",8,1
"026afa7dd08369929b9286954dba1815","M","Sales/Marketing","High",10,1
"1f163ab007882a776764acbeb251e5e8","F","R&D","Low",4,6
"ef35b1e2f7d0494f34a811a8e4880fe9","M","IT","Low",7,4
"fb53d40b64679c12e3036ffa5a6a9d6c","F","Sales/Marketing","Low",7,3
"6ea5b99b36d02842faf520ebb7678ffd","M","Sales/Marketing","Low",9,1
"ab4963e280ac014f6dac981460183f7e","M","IT","Low",7,4
"f3e9f4c85be6ce87b80f4653b842bd01","M","Finance","Medium",6,6
"e2edd1346b42b83891be70e6a6e7e60d","M","Sales/Marketing","Low",9,2
"0d029b9c5c6fa3bb778c0eefb6cf9642","M","Sales/Marketing","Low",8,6
"0027ecae18e6d0d1b60ab40cb4d28eb3","M","Finance","Low",7,3
"9203bc5a7d89fcc1dfa66902ec895de3","M","HR","Medium",10,2
"69b2471cbbe7438ddabc89d03897f6da","M","IT","Medium",9,2
"f4d5bb6ad48dfa85c243ddb395c73d17","F","HR","High",7,1
"71c61a0f5248ff001230257d42c08d6a","M","Finance","Low",8,7
"61d671233c5394b750e13062d49b9f59","F","HR","Medium",8,4
"68d2f1fb05e6d1845cb648baebc6fdb5","F","Sales/Marketing","Low",8,1
"f76459b7d88b370182c89356b675990a","M","HR","High",8,2
"fe1874ce0cefeaf268f5b1d76a8134df","M","Strategy & Operations","Low",8,2
"1dc6743127a492137c338987a3899b35","F","Finance","Low",9,1
"9d5577bbba646465a97e15763043b6c2","M","HR","Low",7,7
"7cc2ee9a2f34dccbda15b0a06aacc6cf","M","Finance","High",7,4
"e5c15875a666fbf56d646cf09662563c","M","HR","Low",9,1
"eb4c8f1ce095ea6bef651c674f44e4d7","M","HR","Low",10,2
"9207bfb96342064ae298115c9a884aa0","F","IT","Low",8,3
"deff8debfa1c50ec81a4c8df14e8914a","M","HR","Low",7,4
"5d667257f609062ffe815188ef779df7","M","HR","Low",9,3
"73fecb89974daca4b4b681040f3725d5","M","Finance","Low",6,6
"002a82f75f5b856caf72a32fc2e19f2d","M","Sales/Marketing","Low",7,5
"3f8984dcbfbea9692a7406deaf4d24f8","F","Finance","Medium",10,3
"9faecf6471eb22ed2c40e1a205ddeee0","M","Finance","Low",9,1
"b3dd96fe51071a7ae787d3ef774772ee","M","Sales/Marketing","Low",8,3
"f8846d8a2f2ca9008a24a339123a3207","M","HR","Medium",8,4
"ae74dcd25b58286d00ed7ff2a08fbd42","M","Sales/Marketing","Low",1,9
"46295683d6d6208389eb5de1e9361ba6","F","HR","Low",8,1
"07e5df32439de64e9a345af560e8cfc6","M","Finance","Low",8,4
"db6532d14cbf6282febe6622674601bc","M","Finance","Low",8,3
"d86487e7bbe710c9630448df407c7ffd","M","Finance","Low",8,5
"a63dbf700eb6ac2a7e229222fb53a737","M","HR","Low",9,1
"35ad252b2018630b496a6699f2a9079e","M","Sales/Marketing","Low",9,3
"352e854b3239bf9fe0602dcbee017e4b","M","Finance","Low",6,5
"c056c27f1480ec316558acce76be9258","M","IT","Low",6,5
"4673b57b58b1f538d0ad9183e9ae3096","F","Finance","Low",8,1
"a8f974cdbe4c216917dd55e15e5e97c0","M","Finance","Medium",7,5
"a0333974868188ad8d32596f7fb0d21d","M","Finance","High",9,1
"a7a2ee528b5dcc654f11986691e8de47","M","HR","High",8,10
